,gameid,epochTime,roundNum,sender,contents,raw_lengths,z_scores
3673,1581-996af946-aae4-4b82-8ccb-c0ff57ff401c,1503888715318,45,演说者,黑暗绿色,12,0.243044953737
3674,1581-996af946-aae4-4b82-8ccb-c0ff57ff401c,1503888733839,46,演说者,蓝灰色,9,-0.0995037364521
3675,1581-996af946-aae4-4b82-8ccb-c0ff57ff401c,1503888826836,47,演说者,灰色,6,-0.442052426641
3676,1581-996af946-aae4-4b82-8ccb-c0ff57ff401c,1503888863611,48,演说者,粉,3,-0.78460111683
3677,1581-996af946-aae4-4b82-8ccb-c0ff57ff401c,1503888884494,49,演说者,红色,6,-0.442052426641
3678,1581-996af946-aae4-4b82-8ccb-c0ff57ff401c,1503888923429,50,演说者,紫色更灰,12,0.243044953737
3679,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503942008301,0,演说者,我先冲咖啡,15,0.585593643925
3680,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945106440,1,演说者,深蓝,6,-0.442052426641
3681,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945128049,2,演说者,非蓝非红,12,0.243044953737
3682,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945150447,3,演说者,最亮的绿,12,0.243044953737
3683,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945164395,4,演说者,红色,6,-0.442052426641
3684,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945174419,5,演说者,灰色,6,-0.442052426641
3685,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945199337,6,演说者,亮一点的绿,15,0.585593643925
3686,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945215076,7,演说者,紫色,6,-0.442052426641
3687,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945246947,8,演说者,最接近土色或灰色,24,1.61323971449
3688,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945260993,9,演说者,最接近绿色,15,0.585593643925
3689,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945279692,10,演说者,最接近绿色,15,0.585593643925
3690,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945296537,11,演说者,最亮的红色,15,0.585593643925
3691,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945332932,12,演说者,最不接近草的那个绿色,30,2.29833709487
3692,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945354632,13,演说者,亮的紫色,12,0.243044953737
3693,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945368027,14,演说者,比较浅的蓝色,18,0.928142334114
3694,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945377070,15,演说者,灰色,6,-0.442052426641
3695,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945393844,16,演说者,最接近蓝色,15,0.585593643925
3696,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945412369,17,演说者,灰色,6,-0.442052426641
3697,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945435458,18,演说者,橙,3,-0.78460111683
3698,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945446195,19,演说者,蓝,3,-0.78460111683
3699,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945467054,20,演说者,比较暗淡的紫,18,0.928142334114
3700,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945475622,21,演说者,绿,3,-0.78460111683
3702,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945547176,23,演说者,暗淡的绿/灰,16,0.699776540655
3703,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945556457,24,演说者,紫色,6,-0.442052426641
3704,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945567280,25,演说者,偏蓝色,9,-0.0995037364521
3705,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945583961,26,演说者,最亮的红色,15,0.585593643925
3706,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945595137,27,演说者,最亮的绿色,15,0.585593643925
3707,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945613255,28,演说者,接近灰的蓝,15,0.585593643925
3708,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945630516,29,演说者,还是最接近灰的蓝,24,1.61323971449
3709,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945637250,30,演说者,蓝,3,-0.78460111683
3710,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945650714,31,演说者,偏橙色,9,-0.0995037364521
3711,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945662502,32,演说者,最亮的绿色,15,0.585593643925
3712,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945673984,33,演说者,偏蓝的绿,12,0.243044953737
3713,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945684227,34,演说者,蓝,3,-0.78460111683
3714,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945700015,35,演说者,比较亮的蓝色,18,0.928142334114
3715,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945712628,36,倾听者,@__@,4,-0.6704182201
3717,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945798597,37,演说者,绿色,6,-0.442052426641
3718,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945807542,38,演说者,绿,3,-0.78460111683
3719,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945815013,39,演说者,绿,3,-0.78460111683
3720,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945827410,40,演说者,绿,3,-0.78460111683
3721,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945835495,41,演说者,蓝,3,-0.78460111683
3722,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945863256,42,演说者,这里面最亮的绿,21,1.2706910243
3723,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945882122,43,演说者,不接近红的紫色,21,1.2706910243
3724,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945895346,44,演说者,不接近红的紫色,21,1.2706910243
3725,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945922555,45,演说者,暗淡的紫色，偏红一点,30,2.29833709487
3726,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945937336,46,演说者,暗淡的橙色,15,0.585593643925
3727,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945945050,47,演说者,红,3,-0.78460111683
3728,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945963811,48,演说者,最深的蓝，不偏紫,24,1.61323971449
3729,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503945987815,49,演说者,蓝绿之间的颜色,21,1.2706910243
3730,0740-53a2d949-8a2f-48ca-a4d6-f80f8c3c3665,1503946009339,50,演说者,灰色，不偏紫/红,22,1.38487392103
3731,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949252487,1,倾听者,你好,6,-0.442052426641
3732,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949279314,1,"演说者""""""Hi"" 好?",,3,-0.78460111683
3733,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949290844,1,演说者,紫色,6,-0.442052426641
3734,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949325750,2,演说者,红,3,-0.78460111683
3735,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949356794,3,演说者,灰色,6,-0.442052426641
3736,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949379863,4,演说者,紫色,6,-0.442052426641
3737,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949397813,5,演说者,紫色,6,-0.442052426641
3738,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949423364,6,演说者,绿色,6,-0.442052426641
3739,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949439856,7,演说者,紫色,6,-0.442052426641
3740,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949453080,8,演说者,紫色,6,-0.442052426641
3741,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949473779,9,演说者,绿色,6,-0.442052426641
3742,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949516301,10,演说者,金色,6,-0.442052426641
3743,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949539343,11,演说者,黄色,6,-0.442052426641
3744,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949573175,12,演说者,棕色和红色,15,0.585593643925
3745,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949616270,13,演说者,蓝色更绿,12,0.243044953737
3746,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949646959,14,演说者,红色,6,-0.442052426641
3747,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949660039,15,演说者,红色,6,-0.442052426641
3748,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949707307,16,演说者,明亮的紫色,15,0.585593643925
3749,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949728825,17,演说者,红色,6,-0.442052426641
3750,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949749172,18,演说者,棕色,6,-0.442052426641
3751,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949762829,19,演说者,棕色,6,-0.442052426641
3752,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949782689,20,演说者,绿色,6,-0.442052426641
3753,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949812448,21,演说者,灰色,6,-0.442052426641
3754,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949834282,22,演说者,天蓝色,9,-0.0995037364521
3755,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949851759,23,演说者,红色,6,-0.442052426641
3756,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949907411,24,演说者,红色和棕色,15,0.585593643925
3757,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949946579,25,演说者,灰色,6,-0.442052426641
3758,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949966142,26,演说者,红色,6,-0.442052426641
3759,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503949982554,1,演说者,感谢你的到来,18,0.928142334114
3760,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503949985227,27,演说者,紫色,6,-0.442052426641
3761,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950002299,1,倾听者,你也一样,12,0.243044953737
3762,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950019737,28,演说者,深蓝,6,-0.442052426641
3763,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950029845,1,演说者,我们现在可以开始这个游戏。,39,3.32598316544
3764,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950039599,29,演说者,紫色,6,-0.442052426641
3765,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950058848,30,演说者,紫色,6,-0.442052426641
3766,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950079734,31,演说者,黄色,6,-0.442052426641
3767,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950080685,1,倾听者,是的我准备好了,21,1.2706910243
3768,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950102315,32,演说者,灰色,6,-0.442052426641
3769,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950108795,1,演说者,请跟我来。,15,0.585593643925
3770,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950122281,1,倾听者,好,3,-0.78460111683
3771,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950126389,33,演说者,灰色,6,-0.442052426641
3772,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950158024,34,演说者,紫色,6,-0.442052426641
3773,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950190055,35,演说者,灰色,6,-0.442052426641
3774,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950208014,36,演说者,棕色,6,-0.442052426641
3775,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950279753,37,演说者,浅绿色和灰色,18,0.928142334114
3776,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950342619,38,演说者,绿色,6,-0.442052426641
3777,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950387360,1,演说者,我给你发现你的颜色名称。,36,2.98343447525
3778,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950387934,39,演说者,黄色,6,-0.442052426641
3779,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950411101,1,演说者,中等兰花,12,0.243044953737
3780,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950445167,2,演说者,粉,3,-0.78460111683
3781,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950465086,40,演说者,粉红色,9,-0.0995037364521
3782,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950468617,3,演说者,蓝色,6,-0.442052426641
3783,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950492176,41,演说者,灰色,6,-0.442052426641
3784,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950494468,4,演说者,中紫色,9,-0.0995037364521
3785,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950535005,5,演说者,中等绿松石,15,0.585593643925
3786,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950546335,42,演说者,灰色,6,-0.442052426641
3787,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950552793,6,演说者,中等绿松石,15,0.585593643925
3788,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950592283,7,演说者,石灰绿,9,-0.0995037364521
3789,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950610227,8,演说者,石灰绿,9,-0.0995037364521
3790,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950615050,43,演说者,紫色,6,-0.442052426641
3791,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950636862,9,演说者,中紫色,9,-0.0995037364521
3792,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950658558,10,演说者,粉,3,-0.78460111683
3793,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950661681,44,演说者,黄色,6,-0.442052426641
3794,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950680138,11,演说者,黄色,6,-0.442052426641
3795,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950704081,12,演说者,中紫色,9,-0.0995037364521
3796,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950716831,45,演说者,蓝色,6,-0.442052426641
3797,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950728627,13,演说者,粉,3,-0.78460111683
3798,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950778506,14,演说者,草坪绿,9,-0.0995037364521
3799,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950779230,46,演说者,蓝色,6,-0.442052426641
3800,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950795319,47,演说者,紫色,6,-0.442052426641
3801,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950807771,15,演说者,品红,6,-0.442052426641
3802,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950827576,16,演说者,蓝色,6,-0.442052426641
3803,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950831203,48,演说者,浅绿色,9,-0.0995037364521
3804,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950850703,17,演说者,中紫色,9,-0.0995037364521
3805,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950872685,18,演说者,黄色,6,-0.442052426641
3806,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950877000,49,演说者,棕色,6,-0.442052426641
3807,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950893565,19,演说者,绿色,6,-0.442052426641
3808,1041-bfbdc27a-8d38-4a85-9d7b-387e216088c8,1503950912237,50,演说者,红色,6,-0.442052426641
3809,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950915304,20,演说者,中等绿松石,15,0.585593643925
3810,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503950931975,21,演说者,黄色,6,-0.442052426641
3811,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951040386,22,演说者,中紫色,9,-0.0995037364521
3812,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951061754,23,演说者,青柠,6,-0.442052426641
3813,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951088221,24,演说者,中等兰花,12,0.243044953737
3814,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951113311,25,演说者,品红,6,-0.442052426641
3815,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951142532,26,演说者,青灰,6,-0.442052426641
3816,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951167111,27,演说者,中等兰花,12,0.243044953737
3817,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951187210,28,演说者,青柠,6,-0.442052426641
3818,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951213453,29,演说者,浅绿色,9,-0.0995037364521
3819,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951248931,30,演说者,学员蓝,9,-0.0995037364521
3820,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951272214,31,演说者,深灰色,9,-0.0995037364521
3821,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951309243,32,演说者,石灰绿,9,-0.0995037364521
3822,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951327685,33,演说者,青灰,6,-0.442052426641
3823,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951384834,34,演说者,绿色黄色,12,0.243044953737
3824,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951423124,35,演说者,石灰绿,9,-0.0995037364521
3825,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951442260,36,演说者,中紫色,9,-0.0995037364521
3826,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951456632,37,演说者,中紫色,9,-0.0995037364521
3827,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951465224,38,演说者,中紫色,9,-0.0995037364521
3828,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951500503,39,演说者,中等兰花,12,0.243044953737
3829,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951542520,40,演说者,绿色,6,-0.442052426641
3830,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951583339,41,演说者,深紫色,9,-0.0995037364521
3831,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951604437,42,演说者,灰色,6,-0.442052426641
3832,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951628279,43,演说者,黄色,6,-0.442052426641
3833,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951645722,44,演说者,绿色,6,-0.442052426641
3834,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951671906,45,演说者,灰色,6,-0.442052426641
3835,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951695780,46,演说者,橄榄,6,-0.442052426641
3836,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951717758,47,演说者,中紫色,9,-0.0995037364521
3837,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951737879,48,演说者,中等兰花,12,0.243044953737
3838,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951760770,49,演说者,中紫色,9,-0.0995037364521
3839,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951781617,50,演说者,绿色,6,-0.442052426641
3840,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953745540,1,演说者,你好,6,-0.442052426641
3841,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953777268,1,倾听者,你好,6,-0.442052426641
3842,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953835487,1,演说者,选择我提供的颜色,24,1.61323971449
3843,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953856546,1,倾听者,我会尽力。,15,0.585593643925
3844,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953932828,1,演说者,找到这种颜色：灰色,27,1.95578840468
3845,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953952901,2,演说者,找到这种颜色：红色,27,1.95578840468
3846,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953973181,3,演说者,找到这种颜色：蓝色,27,1.95578840468
3847,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955337826,4,演说者,找到这种颜色：绿色,27,1.95578840468
3848,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955369456,5,演说者,Grey ,5,-0.55623532337
3849,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955384539,5,演说者,找到这种颜色：灰色,27,1.95578840468
3850,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955440412,6,演说者,找到这种颜色：蓝色,27,1.95578840468
3851,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955463267,7,演说者,找到这种颜色：灰色,27,1.95578840468
3852,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955473608,8,演说者,找到这种颜色：灰色,27,1.95578840468
3853,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955530972,9,演说者,学员蓝,9,-0.0995037364521
3854,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975541708,1,倾听者,绿色,6,-0.442052426641
3855,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975569635,2,倾听者,紫色,6,-0.442052426641
3856,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975588988,3,倾听者,紫色,6,-0.442052426641
3857,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975616203,4,倾听者,粉,3,-0.78460111683
3858,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975639962,5,倾听者, 送,4,-0.6704182201
3859,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975664588,6,倾听者,红,3,-0.78460111683
3860,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975685479,7,倾听者,黄色,6,-0.442052426641
3861,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975697250,8,倾听者,黄色,6,-0.442052426641
3862,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975706449,9,倾听者,黄色,6,-0.442052426641
3863,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975729883,10,倾听者,蓝色,6,-0.442052426641
3864,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975749582,11,倾听者,绿色,6,-0.442052426641
3865,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975758360,12,倾听者,绿色,6,-0.442052426641
3866,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975766812,13,倾听者,绿色,6,-0.442052426641
3867,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975793402,14,倾听者,粉,3,-0.78460111683
3868,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975815180,15,倾听者,灰色,6,-0.442052426641
3869,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975845598,16,倾听者,紫色,6,-0.442052426641
3870,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975857105,17,倾听者,紫色,6,-0.442052426641
3871,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975880363,18,倾听者,粉,3,-0.78460111683
3872,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975900695,19,倾听者,红,3,-0.78460111683
3873,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975919744,20,演说者,灰色,6,-0.442052426641
3874,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975921519,20,倾听者,绿色,6,-0.442052426641
3875,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975929236,21,倾听者,绿色,6,-0.442052426641
3876,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975939171,22,倾听者,绿色,6,-0.442052426641
3877,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975947042,23,倾听者,绿色,6,-0.442052426641
3878,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975947589,23,演说者,黄色,6,-0.442052426641
3879,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975954951,24,倾听者,绿色,6,-0.442052426641
3880,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975964351,25,倾听者,绿色,6,-0.442052426641
3881,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503975998843,26,倾听者,橙子,6,-0.442052426641
3882,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976008319,27,演说者,绿色,6,-0.442052426641
3883,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976018383,27,倾听者,绿色,6,-0.442052426641
3884,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976026203,28,倾听者,绿色,6,-0.442052426641
3885,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976035193,29,倾听者,绿色,6,-0.442052426641
3886,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976046073,30,倾听者,绿色,6,-0.442052426641
3887,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976055114,31,倾听者,绿色,6,-0.442052426641
3888,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976062969,32,倾听者,绿色,6,-0.442052426641
3889,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976070723,33,倾听者,绿色,6,-0.442052426641
3890,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976078533,34,倾听者,绿色,6,-0.442052426641
3891,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976087683,35,倾听者,绿色,6,-0.442052426641
3892,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976096753,36,倾听者,绿色,6,-0.442052426641
3893,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976104642,37,倾听者,绿色,6,-0.442052426641
3894,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976136012,38,倾听者,绿色,6,-0.442052426641
3895,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976143842,39,倾听者,绿色,6,-0.442052426641
3896,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976153420,40,倾听者,绿色,6,-0.442052426641
3897,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976161596,41,倾听者,绿色,6,-0.442052426641
3898,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976170425,42,倾听者,绿色,6,-0.442052426641
3899,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976178407,43,倾听者,绿色,6,-0.442052426641
3900,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976186286,44,倾听者,绿色,6,-0.442052426641
3901,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4,1503976198412,45,倾听者,绿色,6,-0.442052426641
