success,Condition,Language,roundid
true,closer/close,English,5027-a.6
true,closer/close,English,5027-a.7
true,equal/far,English,5027-a.8
true,equal/far,English,5027-a.9
true,equal/far,English,5035-e.1
true,closer/close,English,5035-e.10
true,equal/far,English,5035-e.11
true,equal/far,English,5035-e.12
true,further/split,English,5035-e.13
false,closer/close,English,5035-e.14
true,closer/close,English,5035-e.15
true,closer/close,English,5035-e.16
true,further/split,English,5035-e.17
true,further/split,English,5035-e.18
true,closer/close,English,5035-e.19
true,equal/far,English,5035-e.2
true,equal/far,English,5035-e.20
true,equal/far,English,5035-e.21
true,equal/far,English,5035-e.22
true,further/split,English,5035-e.23
true,further/split,English,5035-e.24
true,closer/close,English,5035-e.25
true,further/split,English,5035-e.26
true,equal/far,English,5035-e.27
true,closer/close,English,5035-e.28
true,closer/close,English,5035-e.29
true,equal/far,English,5035-e.3
true,further/split,English,5035-e.30
true,equal/far,English,5035-e.31
true,closer/close,English,5035-e.32
true,equal/far,English,5035-e.33
true,equal/far,English,5035-e.34
true,further/split,English,5035-e.35
true,further/split,English,5035-e.36
false,closer/close,English,5035-e.37
true,equal/far,English,5035-e.38
true,closer/close,English,5035-e.39
true,closer/close,English,5035-e.4
true,closer/close,English,5035-e.40
true,further/split,English,5035-e.41
true,equal/far,English,5035-e.42
true,further/split,English,5035-e.43
true,closer/close,English,5035-e.44
true,equal/far,English,5035-e.45
true,closer/close,English,5035-e.46
true,further/split,English,5035-e.47
true,equal/far,English,5035-e.48
true,further/split,English,5035-e.49
true,further/split,English,5035-e.5
true,further/split,English,5035-e.50
false,further/split,English,5035-e.6
true,equal/far,English,5035-e.7
true,further/split,English,5035-e.8
true,closer/close,English,5035-e.9
false,further/split,English,5042-9.1
true,equal/far,English,5042-9.10
true,closer/close,English,5042-9.11
true,equal/far,English,5042-9.12
true,closer/close,English,5042-9.13
false,further/split,English,5042-9.14
false,further/split,English,5042-9.15
true,equal/far,English,5042-9.16
true,closer/close,English,5042-9.17
true,equal/far,English,5042-9.18
true,closer/close,English,5042-9.19
true,equal/far,English,5042-9.2
true,equal/far,English,5042-9.20
true,closer/close,English,5042-9.21
true,equal/far,English,5042-9.22
true,further/split,English,5042-9.23
true,equal/far,English,5042-9.24
true,closer/close,English,5042-9.25
true,closer/close,English,5042-9.26
true,equal/far,English,5042-9.27
true,closer/close,English,5042-9.28
true,further/split,English,5042-9.29
false,further/split,English,5042-9.3
false,closer/close,English,5042-9.30
true,equal/far,English,5042-9.31
true,further/split,English,5042-9.32
true,equal/far,English,5042-9.33
true,further/split,English,5042-9.34
true,closer/close,English,5042-9.35
false,equal/far,English,5042-9.36
true,closer/close,English,5042-9.37
true,further/split,English,5042-9.38
true,closer/close,English,5042-9.39
false,equal/far,English,5042-9.4
true,closer/close,English,5042-9.40
true,closer/close,English,5042-9.41
false,further/split,English,5042-9.42
true,equal/far,English,5042-9.43
true,further/split,English,5042-9.44
true,equal/far,English,5042-9.45
true,closer/close,English,5042-9.46
true,further/split,English,5042-9.47
true,closer/close,English,5042-9.48
true,further/split,English,5042-9.49
true,further/split,English,5042-9.5
true,equal/far,English,5042-9.50
true,further/split,English,5042-9.6
true,further/split,English,5042-9.7
true,closer/close,English,5042-9.8
true,further/split,English,5042-9.9
true,closer/close,English,5047-0.1
false,closer/close,English,5047-0.10
true,equal/far,English,5047-0.11
true,closer/close,English,5047-0.12
true,further/split,English,5047-0.13
true,closer/close,English,5047-0.14
false,closer/close,English,5047-0.15
true,equal/far,English,5047-0.16
true,further/split,English,5047-0.17
true,equal/far,English,5047-0.18
true,equal/far,English,5047-0.19
true,closer/close,English,5047-0.2
true,further/split,English,5047-0.20
false,closer/close,English,5047-0.21
false,closer/close,English,5047-0.22
true,equal/far,English,5047-0.23
true,further/split,English,5047-0.24
true,equal/far,English,5047-0.25
false,closer/close,English,5047-0.26
true,equal/far,English,5047-0.27
true,closer/close,English,5047-0.28
true,equal/far,English,5047-0.29
true,further/split,English,5047-0.3
false,further/split,English,5047-0.30
true,equal/far,English,5047-0.31
true,further/split,English,5047-0.32
true,closer/close,English,5047-0.33
true,equal/far,English,5047-0.34
true,equal/far,English,5047-0.35
true,further/split,English,5047-0.36
true,closer/close,English,5047-0.37
true,further/split,English,5047-0.38
true,closer/close,English,5047-0.39
true,further/split,English,5047-0.4
true,equal/far,English,5047-0.40
true,equal/far,English,5047-0.41
true,closer/close,English,5047-0.42
true,further/split,English,5047-0.43
true,equal/far,English,5047-0.44
true,closer/close,English,5047-0.45
true,further/split,English,5047-0.46
true,closer/close,English,5047-0.47
true,equal/far,English,5047-0.48
true,further/split,English,5047-0.49
true,further/split,English,5047-0.5
false,closer/close,English,5047-0.50
true,further/split,English,5047-0.6
true,equal/far,English,5047-0.7
true,further/split,English,5047-0.8
true,further/split,English,5047-0.9
false,further/split,English,5054-1.1
true,equal/far,English,5054-1.10
true,equal/far,English,5054-1.11
true,further/split,English,5054-1.12
false,further/split,English,5054-1.13
true,further/split,English,5054-1.14
true,closer/close,English,5054-1.15
true,closer/close,English,5054-1.16
true,closer/close,English,5054-1.17
true,equal/far,English,5054-1.18
true,equal/far,English,5054-1.19
true,further/split,English,5054-1.2
false,further/split,English,5054-1.20
true,equal/far,English,5054-1.21
false,further/split,English,5054-1.22
true,further/split,English,5054-1.23
true,closer/close,English,5054-1.24
true,equal/far,English,5054-1.25
false,closer/close,English,5054-1.26
true,equal/far,English,5054-1.27
true,closer/close,English,5054-1.28
true,equal/far,English,5054-1.29
true,further/split,English,5054-1.3
true,equal/far,English,5054-1.30
true,closer/close,English,5054-1.31
true,equal/far,English,5054-1.32
true,closer/close,English,5054-1.33
true,equal/far,English,5054-1.35
true,equal/far,English,5054-1.36
false,closer/close,English,5054-1.37
true,further/split,English,5054-1.38
true,closer/close,English,5054-1.39
true,closer/close,English,5054-1.4
true,further/split,English,5054-1.40
false,equal/far,English,5054-1.41
true,further/split,English,5054-1.42
true,closer/close,English,5054-1.43
true,further/split,English,5054-1.44
true,further/split,English,5054-1.45
true,equal/far,English,5054-1.46
true,further/split,English,5054-1.47
true,closer/close,English,5054-1.48
false,further/split,English,5054-1.49
true,equal/far,English,5054-1.5
true,closer/close,English,5054-1.50
true,equal/far,English,5054-1.6
false,closer/close,English,5054-1.7
true,equal/far,English,5054-1.8
true,closer/close,English,5054-1.9
true,closer/close,English,5063-f.1
false,further/split,English,5063-f.10
true,equal/far,English,5063-f.11
true,further/split,English,5063-f.12
true,equal/far,English,5063-f.13
true,equal/far,English,5063-f.14
true,closer/close,English,5063-f.15
true,equal/far,English,5063-f.16
true,equal/far,English,5063-f.17
true,further/split,English,5063-f.18
true,equal/far,English,5063-f.19
true,closer/close,English,5063-f.2
true,closer/close,English,5063-f.20
true,closer/close,English,5063-f.21
true,further/split,English,5063-f.22
true,closer/close,English,5063-f.23
false,equal/far,English,5063-f.24
true,further/split,English,5063-f.25
true,equal/far,English,5063-f.26
true,further/split,English,5063-f.27
true,closer/close,English,5063-f.28
true,equal/far,English,5063-f.29
false,further/split,English,5063-f.3
true,further/split,English,5063-f.30
true,equal/far,English,5063-f.31
true,further/split,English,5063-f.32
true,further/split,English,5063-f.33
true,further/split,English,5063-f.34
true,closer/close,English,5063-f.35
false,closer/close,English,5063-f.36
true,further/split,English,5063-f.37
false,further/split,English,5063-f.38
true,equal/far,English,5063-f.39
true,closer/close,English,5063-f.4
true,closer/close,English,5063-f.40
true,closer/close,English,5063-f.41
true,equal/far,English,5063-f.42
true,equal/far,English,5063-f.43
true,equal/far,English,5063-f.44
true,closer/close,English,5063-f.45
true,equal/far,English,5063-f.46
true,closer/close,English,5063-f.47
true,equal/far,English,5063-f.48
true,further/split,English,5063-f.49
true,further/split,English,5063-f.5
true,closer/close,English,5063-f.50
true,further/split,English,5063-f.6
true,further/split,English,5063-f.7
true,equal/far,English,5063-f.8
true,closer/close,English,5063-f.9
true,further/split,English,5080-2.1
true,further/split,English,5080-2.10
true,equal/far,English,5080-2.11
true,equal/far,English,5080-2.12
false,further/split,English,5080-2.13
true,further/split,English,5080-2.14
true,closer/close,English,5080-2.15
true,further/split,English,5080-2.16
true,further/split,English,5080-2.17
true,further/split,English,5080-2.18
true,further/split,English,5080-2.19
true,further/split,English,5080-2.2
true,closer/close,English,5080-2.20
true,further/split,English,5080-2.21
true,equal/far,English,5080-2.22
true,closer/close,English,5080-2.23
true,further/split,English,5080-2.24
true,closer/close,English,5080-2.25
true,closer/close,English,5080-2.26
true,closer/close,English,5080-2.27
true,closer/close,English,5080-2.28
true,closer/close,English,5080-2.29
false,closer/close,English,5080-2.3
true,equal/far,English,5080-2.30
true,equal/far,English,5080-2.31
false,closer/close,English,5080-2.32
true,equal/far,English,5080-2.33
true,equal/far,English,5080-2.34
true,closer/close,English,5080-2.35
true,equal/far,English,5080-2.36
true,equal/far,English,5080-2.37
true,equal/far,English,5080-2.38
true,equal/far,English,5080-2.39
true,further/split,English,5080-2.4
true,closer/close,English,5080-2.40
true,equal/far,English,5080-2.41
true,closer/close,English,5080-2.42
true,further/split,English,5080-2.43
true,closer/close,English,5080-2.44
true,equal/far,English,5080-2.45
true,equal/far,English,5080-2.46
true,closer/close,English,5080-2.47
true,further/split,English,5080-2.48
false,further/split,English,5080-2.49
true,further/split,English,5080-2.5
true,closer/close,English,5080-2.50
true,equal/far,English,5080-2.6
true,closer/close,English,5080-2.7
true,further/split,English,5080-2.8
true,equal/far,English,5080-2.9
true,closer/close,English,5083-e.1
true,further/split,English,5083-e.10
true,closer/close,English,5083-e.11
true,equal/far,English,5083-e.12
true,equal/far,English,5083-e.13
true,closer/close,English,5083-e.14
true,equal/far,English,5083-e.15
true,further/split,English,5083-e.16
true,further/split,English,5083-e.17
true,equal/far,English,5083-e.18
true,equal/far,English,5083-e.19
false,closer/close,English,5083-e.2
true,further/split,English,5083-e.20
true,equal/far,English,5083-e.21
true,further/split,English,5083-e.22
true,closer/close,English,5083-e.23
true,further/split,English,5083-e.24
true,equal/far,English,5083-e.25
true,further/split,English,5083-e.26
true,closer/close,English,5083-e.27
true,further/split,English,5083-e.28
true,further/split,English,5083-e.29
true,closer/close,English,5083-e.3
true,further/split,English,5083-e.30
false,further/split,English,5083-e.31
true,further/split,English,5083-e.32
true,further/split,English,5083-e.33
true,further/split,English,5083-e.34
true,closer/close,English,5083-e.35
true,further/split,English,5083-e.36
true,equal/far,English,5083-e.37
true,closer/close,English,5083-e.38
true,closer/close,English,5083-e.39
true,equal/far,English,5083-e.4
true,further/split,English,5083-e.40
true,equal/far,English,5083-e.41
false,closer/close,English,5083-e.42
true,further/split,English,5083-e.43
true,closer/close,English,5083-e.44
true,closer/close,English,5083-e.45
true,equal/far,English,5083-e.46
true,equal/far,English,5083-e.47
false,closer/close,English,5083-e.48
true,closer/close,English,5083-e.49
true,equal/far,English,5083-e.5
true,equal/far,English,5083-e.50
true,closer/close,English,5083-e.6
true,equal/far,English,5083-e.7
false,closer/close,English,5083-e.8
false,equal/far,English,5083-e.9
true,closer/close,English,5087-4.1
true,closer/close,English,5087-4.10
true,equal/far,English,5087-4.11
true,further/split,English,5087-4.12
true,closer/close,English,5087-4.13
true,further/split,English,5087-4.14
true,equal/far,English,5087-4.15
true,further/split,English,5087-4.16
true,closer/close,English,5087-4.17
true,closer/close,English,5087-4.18
true,equal/far,English,5087-4.19
true,equal/far,English,5087-4.2
true,equal/far,English,5087-4.20
true,equal/far,English,5087-4.21
true,closer/close,English,5087-4.22
true,closer/close,English,5087-4.23
true,closer/close,English,5087-4.24
true,equal/far,English,5087-4.25
true,further/split,English,5087-4.26
true,closer/close,English,5087-4.27
true,further/split,English,5087-4.28
true,closer/close,English,5087-4.29
true,further/split,English,5087-4.3
false,further/split,English,5087-4.30
true,further/split,English,5087-4.31
true,further/split,English,5087-4.32
true,equal/far,English,5087-4.33
true,further/split,English,5087-4.34
true,equal/far,English,5087-4.35
true,further/split,English,5087-4.36
true,further/split,English,5087-4.37
true,equal/far,English,5087-4.38
true,closer/close,English,5087-4.39
true,closer/close,English,5087-4.4
true,closer/close,English,5087-4.40
true,closer/close,English,5087-4.41
true,further/split,English,5087-4.42
true,closer/close,English,5087-4.43
true,equal/far,English,5087-4.44
true,equal/far,English,5087-4.45
true,equal/far,English,5087-4.46
true,equal/far,English,5087-4.47
true,further/split,English,5087-4.48
true,equal/far,English,5087-4.49
true,equal/far,English,5087-4.5
false,further/split,English,5087-4.50
true,further/split,English,5087-4.6
true,equal/far,English,5087-4.7
true,closer/close,English,5087-4.8
true,closer/close,English,5087-4.9
true,closer/close,English,5089-f.1
true,equal/far,English,5089-f.10
true,further/split,English,5089-f.11
true,closer/close,English,5089-f.12
true,equal/far,English,5089-f.13
true,equal/far,English,5089-f.14
true,equal/far,English,5089-f.15
true,further/split,English,5089-f.16
true,closer/close,English,5089-f.17
true,further/split,English,5089-f.18
true,equal/far,English,5089-f.19
true,closer/close,English,5089-f.2
true,further/split,English,5089-f.20
true,closer/close,English,5089-f.21
false,further/split,English,5089-f.22
true,further/split,English,5089-f.23
true,closer/close,English,5089-f.24
true,equal/far,English,5089-f.25
true,closer/close,English,5089-f.26
false,closer/close,English,5089-f.27
true,further/split,English,5089-f.28
true,closer/close,English,5089-f.29
false,further/split,English,5089-f.3
true,further/split,English,5089-f.30
false,closer/close,English,5089-f.31
true,closer/close,English,5089-f.32
true,further/split,English,5089-f.33
true,equal/far,English,5089-f.34
true,equal/far,English,5089-f.35
true,equal/far,English,5089-f.36
true,closer/close,English,5089-f.37
true,further/split,English,5089-f.38
true,closer/close,English,5089-f.39
false,further/split,English,5089-f.4
false,equal/far,English,5089-f.40
false,closer/close,English,5089-f.41
true,equal/far,English,5089-f.42
true,equal/far,English,5089-f.43
true,equal/far,English,5089-f.44
true,further/split,English,5089-f.45
true,equal/far,English,5089-f.46
true,closer/close,English,5089-f.47
true,further/split,English,5089-f.48
true,further/split,English,5089-f.49
false,closer/close,English,5089-f.5
true,closer/close,English,5089-f.50
true,further/split,English,5089-f.6
true,equal/far,English,5089-f.7
true,further/split,English,5089-f.8
true,equal/far,English,5089-f.9
true,further/split,English,5090-b.1
true,closer/close,English,5090-b.10
true,closer/close,English,5090-b.11
true,further/split,English,5090-b.12
true,further/split,English,5090-b.13
true,equal/far,English,5090-b.14
true,equal/far,English,5090-b.15
true,equal/far,English,5090-b.16
true,equal/far,English,5090-b.17
true,closer/close,English,5090-b.18
true,further/split,English,5090-b.19
true,further/split,English,5090-b.2
false,closer/close,English,5090-b.20
true,closer/close,English,5090-b.21
true,closer/close,English,5090-b.22
true,closer/close,English,5090-b.23
true,equal/far,English,5090-b.24
true,closer/close,English,5090-b.25
true,equal/far,English,5090-b.26
true,closer/close,English,5090-b.27
true,further/split,English,5090-b.28
false,further/split,English,5090-b.29
false,closer/close,English,5090-b.3
true,further/split,English,5090-b.30
true,further/split,English,5090-b.31
true,closer/close,English,5090-b.32
false,equal/far,English,5090-b.33
true,equal/far,English,5090-b.34
true,further/split,English,5090-b.35
true,closer/close,English,5090-b.36
true,closer/close,English,5090-b.37
true,equal/far,English,5090-b.38
true,closer/close,English,5090-b.39
true,equal/far,English,5090-b.4
true,equal/far,English,5090-b.40
true,further/split,English,5090-b.41
true,further/split,English,5090-b.42
true,equal/far,English,5090-b.43
true,further/split,English,5090-b.44
true,closer/close,English,5090-b.45
true,equal/far,English,5090-b.46
true,equal/far,English,5090-b.47
true,further/split,English,5090-b.48
true,equal/far,English,5090-b.49
true,further/split,English,5090-b.5
true,equal/far,English,5090-b.50
true,further/split,English,5090-b.6
false,further/split,English,5090-b.7
true,equal/far,English,5090-b.8
true,closer/close,English,5090-b.9
true,equal/far,English,5104-8.1
false,closer/close,English,5104-8.10
true,equal/far,English,5104-8.11
true,further/split,English,5104-8.12
true,further/split,English,5104-8.13
true,equal/far,English,5104-8.14
true,closer/close,English,5104-8.15
true,further/split,English,5104-8.16
true,closer/close,English,5104-8.17
true,further/split,English,5104-8.18
true,equal/far,English,5104-8.19
true,closer/close,English,5104-8.2
true,further/split,English,5104-8.20
true,closer/close,English,5104-8.21
true,equal/far,English,5104-8.22
true,closer/close,English,5104-8.23
true,equal/far,English,5104-8.24
true,further/split,English,5104-8.25
true,closer/close,English,5104-8.26
false,further/split,English,5104-8.27
true,further/split,English,5104-8.28
true,equal/far,English,5104-8.29
true,further/split,English,5104-8.3
true,equal/far,English,5104-8.30
true,closer/close,English,5104-8.31
true,closer/close,English,5104-8.32
true,closer/close,English,5104-8.33
true,further/split,English,5104-8.34
true,further/split,English,5104-8.35
true,equal/far,English,5104-8.36
false,closer/close,English,5104-8.37
true,closer/close,English,5104-8.38
true,further/split,English,5104-8.39
true,equal/far,English,5104-8.4
true,further/split,English,5104-8.40
false,equal/far,English,5104-8.41
true,closer/close,English,5104-8.42
true,equal/far,English,5104-8.43
true,equal/far,English,5104-8.44
true,closer/close,English,5104-8.45
true,further/split,English,5104-8.46
true,closer/close,English,5104-8.47
true,further/split,English,5104-8.48
true,equal/far,English,5104-8.49
false,closer/close,English,5104-8.5
true,further/split,English,5104-8.50
true,equal/far,English,5104-8.6
true,equal/far,English,5104-8.7
true,equal/far,English,5104-8.8
true,further/split,English,5104-8.9
true,closer/close,English,5111-1.1
true,closer/close,English,5111-1.10
true,further/split,English,5111-1.11
true,equal/far,English,5111-1.12
true,equal/far,English,5111-1.13
true,further/split,English,5111-1.14
true,equal/far,English,5111-1.15
true,further/split,English,5111-1.16
true,closer/close,English,5111-1.17
true,further/split,English,5111-1.18
true,equal/far,English,5111-1.19
true,equal/far,English,5111-1.2
true,further/split,English,5111-1.20
true,equal/far,English,5111-1.21
true,further/split,English,5111-1.22
true,closer/close,English,5111-1.23
true,equal/far,English,5111-1.24
true,closer/close,English,5111-1.25
true,closer/close,English,5111-1.26
true,equal/far,English,5111-1.27
true,further/split,English,5111-1.28
true,closer/close,English,5111-1.29
true,closer/close,English,5111-1.3
true,further/split,English,5111-1.30
true,equal/far,English,5111-1.31
true,equal/far,English,5111-1.32
true,further/split,English,5111-1.33
true,closer/close,English,5111-1.34
true,closer/close,English,5111-1.35
true,further/split,English,5111-1.36
true,further/split,English,5111-1.37
true,equal/far,English,5111-1.38
true,equal/far,English,5111-1.39
true,closer/close,English,5111-1.4
true,further/split,English,5111-1.40
true,closer/close,English,5111-1.41
true,further/split,English,5111-1.42
true,equal/far,English,5111-1.43
true,closer/close,English,5111-1.44
true,further/split,English,5111-1.45
true,closer/close,English,5111-1.46
true,further/split,English,5111-1.47
true,equal/far,English,5111-1.48
true,equal/far,English,5111-1.49
true,equal/far,English,5111-1.5
true,closer/close,English,5111-1.50
true,further/split,English,5111-1.6
true,closer/close,English,5111-1.7
true,closer/close,English,5111-1.8
true,equal/far,English,5111-1.9
true,equal/far,English,5128-f.1
true,further/split,English,5128-f.10
true,closer/close,English,5128-f.11
true,further/split,English,5128-f.12
true,equal/far,English,5128-f.13
true,equal/far,English,5128-f.14
true,further/split,English,5128-f.15
true,equal/far,English,5128-f.16
true,equal/far,English,5128-f.17
true,equal/far,English,5128-f.18
true,equal/far,English,5128-f.19
true,closer/close,English,5128-f.2
true,equal/far,English,5128-f.20
true,equal/far,English,5128-f.21
true,closer/close,English,5128-f.22
true,closer/close,English,5128-f.23
true,further/split,English,5128-f.24
true,further/split,English,5128-f.25
true,equal/far,English,5128-f.26
true,closer/close,English,5128-f.27
true,closer/close,English,5128-f.28
true,closer/close,English,5128-f.29
true,closer/close,English,5128-f.3
true,closer/close,English,5128-f.30
true,equal/far,English,5128-f.31
true,equal/far,English,5128-f.32
true,equal/far,English,5128-f.33
true,further/split,English,5128-f.34
true,further/split,English,5128-f.35
true,closer/close,English,5128-f.36
true,closer/close,English,5128-f.37
true,further/split,English,5128-f.38
true,closer/close,English,5128-f.39
true,further/split,English,5128-f.4
true,further/split,English,5128-f.40
false,closer/close,English,5128-f.41
true,closer/close,English,5128-f.42
true,further/split,English,5128-f.43
true,further/split,English,5128-f.44
true,closer/close,English,5128-f.45
true,further/split,English,5128-f.46
true,closer/close,English,5128-f.47
true,further/split,English,5128-f.48
true,equal/far,English,5128-f.49
true,equal/far,English,5128-f.5
true,further/split,English,5128-f.50
true,equal/far,English,5128-f.6
true,equal/far,English,5128-f.7
true,further/split,English,5128-f.8
true,closer/close,English,5128-f.9
false,closer/close,English,5144-7.1
true,further/split,English,5144-7.10
true,further/split,English,5144-7.11
true,equal/far,English,5144-7.12
true,closer/close,English,5144-7.13
true,equal/far,English,5144-7.14
true,further/split,English,5144-7.15
true,equal/far,English,5144-7.16
true,further/split,English,5144-7.17
true,further/split,English,5144-7.18
true,further/split,English,5144-7.19
true,equal/far,English,5144-7.2
true,closer/close,English,5144-7.20
false,closer/close,English,5144-7.21
true,equal/far,English,5144-7.22
true,closer/close,English,5144-7.23
true,closer/close,English,5144-7.24
true,equal/far,English,5144-7.26
true,equal/far,English,5144-7.27
true,equal/far,English,5144-7.28
true,closer/close,English,5144-7.29
false,further/split,English,5144-7.3
true,closer/close,English,5144-7.30
true,further/split,English,5144-7.31
true,further/split,English,5144-7.32
false,closer/close,English,5144-7.33
true,closer/close,English,5144-7.34
false,equal/far,English,5144-7.35
false,further/split,English,5144-7.36
true,equal/far,English,5144-7.37
true,further/split,English,5144-7.38
true,equal/far,English,5144-7.39
true,equal/far,English,5144-7.4
false,further/split,English,5144-7.40
true,closer/close,English,5144-7.41
true,closer/close,English,5144-7.42
true,further/split,English,5144-7.43
false,closer/close,English,5144-7.44
true,further/split,English,5144-7.46
true,equal/far,English,5144-7.47
true,equal/far,English,5144-7.48
true,equal/far,English,5144-7.49
false,further/split,English,5144-7.5
true,equal/far,English,5144-7.50
false,further/split,English,5144-7.6
true,closer/close,English,5144-7.7
true,further/split,English,5144-7.8
true,equal/far,English,5144-7.9
true,equal/far,English,5148-b.1
true,further/split,English,5148-b.10
true,equal/far,English,5148-b.11
true,equal/far,English,5148-b.12
true,closer/close,English,5148-b.13
true,further/split,English,5148-b.14
true,further/split,English,5148-b.15
true,equal/far,English,5148-b.16
true,equal/far,English,5148-b.17
true,closer/close,English,5148-b.18
true,closer/close,English,5148-b.19
true,further/split,English,5148-b.2
true,further/split,English,5148-b.20
true,equal/far,English,5148-b.21
true,closer/close,English,5148-b.22
true,equal/far,English,5148-b.23
true,further/split,English,5148-b.24
true,closer/close,English,5148-b.25
true,closer/close,English,5148-b.26
true,closer/close,English,5148-b.27
true,further/split,English,5148-b.28
true,closer/close,English,5148-b.29
true,equal/far,English,5148-b.3
true,closer/close,English,5148-b.30
true,closer/close,English,5148-b.31
true,closer/close,English,5148-b.32
true,closer/close,English,5148-b.33
true,further/split,English,5148-b.34
true,equal/far,English,5148-b.35
true,further/split,English,5148-b.36
true,further/split,English,5148-b.37
false,closer/close,English,5148-b.38
true,further/split,English,5148-b.39
true,equal/far,English,5148-b.4
true,equal/far,English,5148-b.40
true,further/split,English,5148-b.41
true,equal/far,English,5148-b.42
true,equal/far,English,5148-b.43
true,closer/close,English,5148-b.44
true,closer/close,English,5148-b.45
true,equal/far,English,5148-b.46
true,closer/close,English,5148-b.47
false,further/split,English,5148-b.48
true,equal/far,English,5148-b.49
true,further/split,English,5148-b.5
true,equal/far,English,5148-b.50
true,closer/close,English,5148-b.6
true,further/split,English,5148-b.7
true,further/split,English,5148-b.8
true,further/split,English,5148-b.9
true,further/split,English,5169-f.1
true,closer/close,English,5169-f.10
true,equal/far,English,5169-f.11
true,further/split,English,5169-f.12
true,equal/far,English,5169-f.13
true,equal/far,English,5169-f.14
true,closer/close,English,5169-f.15
true,further/split,English,5169-f.16
true,further/split,English,5169-f.17
true,closer/close,English,5169-f.18
true,closer/close,English,5169-f.19
true,closer/close,English,5169-f.2
true,further/split,English,5169-f.20
true,equal/far,English,5169-f.21
true,equal/far,English,5169-f.22
true,closer/close,English,5169-f.23
true,closer/close,English,5169-f.24
true,further/split,English,5169-f.25
true,equal/far,English,5169-f.26
true,equal/far,English,5169-f.27
true,equal/far,English,5169-f.28
true,equal/far,English,5169-f.29
false,closer/close,English,5169-f.3
true,equal/far,English,5169-f.30
false,further/split,English,5169-f.31
false,equal/far,English,5169-f.32
false,further/split,English,5169-f.33
true,closer/close,English,5169-f.34
true,equal/far,English,5169-f.35
true,closer/close,English,5169-f.36
true,closer/close,English,5169-f.37
true,closer/close,English,5169-f.38
true,further/split,English,5169-f.39
true,further/split,English,5169-f.4
true,further/split,English,5169-f.40
true,closer/close,English,5169-f.41
true,closer/close,English,5169-f.42
true,further/split,English,5169-f.43
true,equal/far,English,5169-f.44
true,further/split,English,5169-f.45
true,equal/far,English,5169-f.46
true,equal/far,English,5169-f.47
true,equal/far,English,5169-f.48
true,further/split,English,5169-f.49
true,further/split,English,5169-f.5
true,equal/far,English,5169-f.50
true,closer/close,English,5169-f.6
true,further/split,English,5169-f.7
true,closer/close,English,5169-f.8
true,further/split,English,5169-f.9
true,further/split,English,5199-4.1
true,closer/close,English,5199-4.10
true,equal/far,English,5199-4.11
false,further/split,English,5199-4.12
true,further/split,English,5199-4.13
true,equal/far,English,5199-4.14
true,further/split,English,5199-4.15
true,further/split,English,5199-4.16
true,closer/close,English,5199-4.17
true,equal/far,English,5199-4.18
true,equal/far,English,5199-4.19
true,closer/close,English,5199-4.2
true,equal/far,English,5199-4.20
true,further/split,English,5199-4.21
true,closer/close,English,5199-4.22
true,equal/far,English,5199-4.23
true,closer/close,English,5199-4.24
true,further/split,English,5199-4.25
true,further/split,English,5199-4.26
true,further/split,English,5199-4.27
true,further/split,English,5199-4.28
true,equal/far,English,5199-4.29
false,further/split,English,5199-4.3
true,closer/close,English,5199-4.30
true,equal/far,English,5199-4.31
true,closer/close,English,5199-4.32
true,closer/close,English,5199-4.33
true,closer/close,English,5199-4.34
true,further/split,English,5199-4.35
true,equal/far,English,5199-4.36
true,closer/close,English,5199-4.37
false,closer/close,English,5199-4.38
true,equal/far,English,5199-4.39
true,further/split,English,5199-4.4
true,equal/far,English,5199-4.40
true,closer/close,English,5199-4.41
true,equal/far,English,5199-4.42
true,further/split,English,5199-4.43
true,closer/close,English,5199-4.44
true,equal/far,English,5199-4.45
true,further/split,English,5199-4.46
true,equal/far,English,5199-4.47
false,closer/close,English,5199-4.48
true,further/split,English,5199-4.49
true,equal/far,English,5199-4.5
true,closer/close,English,5199-4.50
true,equal/far,English,5199-4.6
true,closer/close,English,5199-4.7
true,equal/far,English,5199-4.8
true,closer/close,English,5225-2.1
true,equal/far,English,5225-2.10
true,further/split,English,5225-2.11
true,further/split,English,5225-2.12
true,closer/close,English,5225-2.13
true,equal/far,English,5225-2.14
true,closer/close,English,5225-2.15
true,further/split,English,5225-2.16
true,closer/close,English,5225-2.17
true,closer/close,English,5225-2.18
true,further/split,English,5225-2.19
true,further/split,English,5225-2.2
true,closer/close,English,5225-2.20
true,closer/close,English,5225-2.21
true,equal/far,English,5225-2.22
true,closer/close,English,5225-2.23
true,closer/close,English,5225-2.24
true,closer/close,English,5225-2.25
true,further/split,English,5225-2.26
true,closer/close,English,5225-2.27
true,equal/far,English,5225-2.28
true,equal/far,English,5225-2.29
true,closer/close,English,5225-2.3
true,further/split,English,5225-2.30
true,further/split,English,5225-2.31
true,equal/far,English,5225-2.32
true,closer/close,English,5225-2.33
true,equal/far,English,5225-2.34
true,equal/far,English,5225-2.35
true,equal/far,English,5225-2.36
true,equal/far,English,5225-2.37
true,further/split,English,5225-2.38
true,equal/far,English,5225-2.39
true,further/split,English,5225-2.4
true,equal/far,English,5225-2.40
true,equal/far,English,5225-2.41
true,further/split,English,5225-2.42
true,further/split,English,5225-2.43
true,further/split,English,5225-2.44
true,further/split,English,5225-2.45
true,further/split,English,5225-2.46
true,closer/close,English,5225-2.47
