,Usage,Condition,Language,Message
27911,0,closer/close,English,Again it's the color that falls between the other two in shade
27912,0,closer/close,English,It's the darkest green of the three
27913,0,equal/far,English,It's the green one
27914,0,equal/far,English,It's the purple one
27915,0,closer/close,English,It's the one that falls between the other two in shade
27916,0,equal/far,English,blue
27917,0,closer/close,English,the darkest one
27918,0,equal/far,English,pink
27919,0,further/split,English,pale orange
27920,0,closer/close,English,pink
27921,0,equal/far,English,green
27922,0,equal/far,English,purple
27923,0,closer/close,English,light purple
27924,0,equal/far,English,blue
27925,0,further/split,English,lighter purple
27926,0,further/split,English,dark green
27927,0,equal/far,English,green
27928,0,equal/far,English,blue
27929,0,further/split,English,dark blue
27930,0,equal/far,English,blue
27931,0,further/split,English,purple
27932,0,closer/close,English,darkest one
27933,0,further/split,English,green
27934,0,equal/far,English,gray
27935,0,further/split,English,light green
27936,0,closer/close,English,dark green
27937,0,further/split,English,dark blue
27938,0,further/split,English,gray
27939,0,further/split,English,lighter blue
27940,0,further/split,English,green
27941,0,further/split,English,sorry missed that one. This one is darker green
27942,0,further/split,English,lighter green
27943,0,further/split,English,orange looking one
27944,0,closer/close,English,pink
27945,0,further/split,English,purple
27946,0,equal/far,English,gray
27947,0,closer/close,English,gray one that's lighter
27948,0,closer/close,English,gray
27949,0,closer/close,English,other two look sort of blue
27950,0,further/split,English,pink
27951,0,equal/far,English,dark blue
27952,0,closer/close,English,purple
27953,0,further/split,English,darker green
27954,0,further/split,English,sort of gray
27955,0,closer/close,English,pink or light purple - can't tell which
27956,0,closer/close,English,I'll say pink
27957,0,closer/close,English,Definitely pink
27958,0,closer/close,English,darker blue
27959,0,equal/far,English,blue
27960,0,equal/far,English,green
27961,0,closer/close,English,darker gray
27962,0,closer/close,English,bright yellow
27963,0,equal/far,English,gray
27964,0,closer/close,English,Darker purple
27965,0,closer/close,English,Dark pink
27966,0,further/split,English,red
27967,0,equal/far,English,blue
27968,0,closer/close,English,greenish gray
27969,0,closer/close,English,"I see a grey, a greenish grey, and one that's in between"
27970,0,closer/close,English,greenish
27971,0,equal/far,English,green
27972,0,further/split,English,light purple
27973,0,further/split,English,gray
27974,0,closer/close,English,darker gray
27975,0,equal/far,English,blue
27976,1,further/split,English,tan
27977,0,closer/close,English,red regular
27978,0,equal/far,English,blue
27979,0,further/split,English,bright green
27980,0,further/split,English,yellowish
27981,0,closer/close,English,darker purple not the blueish one
27982,0,equal/far,English,orange
27983,0,equal/far,English,blue
27984,0,further/split,English,gray
27985,0,further/split,English,dark blue
27986,0,further/split,English,not the grayish one
27987,0,equal/far,English,yellowish
27988,0,equal/far,English,gray
27989,0,further/split,English,red
27990,0,equal/far,English,purple
27991,0,further/split,English,dark purple
27992,0,closer/close,English,purple not the grayish one
27993,0,closer/close,English,the green that looks like a mix of the other two
27994,0,equal/far,English,orange
27995,0,further/split,English,purple less grayish
27996,0,equal/far,English,red
27997,0,equal/far,English,blue
27998,0,equal/far,English,red
27999,0,equal/far,English,green
28000,0,closer/close,English,lightest blue less gray
28001,0,further/split,English,green
28002,1,closer/close,English,mauve?
28003,0,closer/close,English,like the light purple?
28004,0,closer/close,English,not hot pink or purple
28005,0,closer/close,English,brownish?
28006,0,further/split,English,purple
28007,0,closer/close,English,more grayish green
28008,0,further/split,English,yellowish
28009,0,closer/close,English,closer to regular green
28010,0,equal/far,English,green
28011,0,closer/close,English,brightest purple
28012,0,closer/close,English,blueish
28013,0,closer/close,English,duller yellow?
28014,0,closer/close,English,or brighter yellow?
28015,0,equal/far,English,orange
28016,0,closer/close,English,blueish gray
28017,0,further/split,English,lighter purple
28018,0,equal/far,English,pink
28019,0,closer/close,English,blueish
28020,0,further/split,English,blue
28021,0,closer/close,English,green
28022,0,equal/far,English,blue
28023,0,closer/close,English,green?
28024,0,closer/close,English,pine green
28025,0,further/split,English,green
28026,0,equal/far,English,green
28027,1,further/split,English,"mauve, not red"
28028,0,further/split,English,purple
28029,0,further/split,English,green
28030,0,closer/close,English,blue
28031,0,equal/far,English,blue
28032,0,closer/close,English,most muted purple
28033,0,equal/far,English,red
28034,0,closer/close,English,"not blue, not purple, but bluish purple"
28035,0,further/split,English,blue
28036,0,closer/close,English,"greenest green -- not flourescent, not muted"
28037,0,equal/far,English,purple
28038,0,closer/close,English,the brightest purple -- not the duller of the two
28039,0,equal/far,English,blue
28040,0,further/split,English,pink
28041,0,equal/far,English,putty brown
28042,0,further/split,English,"the muted green, not the sea green or blue"
28043,0,equal/far,English,yellow
28044,1,further/split,English,"mauve, not bright red, not gray"
28045,1,further/split,English,"chartreuse, not blue, not muted green"
28046,0,equal/far,English,"blue, not gray"
28047,0,equal/far,English,"purple - ah, an easy one!"
28048,0,equal/far,English,"purple, not pink"
28049,0,equal/far,English,orange
28050,0,closer/close,English,"purple, not pink, not pinky purple"
28051,0,further/split,English,pink
28052,0,closer/close,English,the is it more blue than green?
28053,0,further/split,English,blue
28054,0,equal/far,English,purple
28055,1,closer/close,English,"mauve -- not pink, not terra cotta.  The one with more purple, less orange."
28056,1,further/split,English,"most red, less mauve"
28057,0,equal/far,English,orange
28058,0,further/split,English,blue
28059,0,equal/far,English,purple
28060,0,further/split,English,"the muted green, the one with more yellow in it.  LIke pistachio."
28061,0,closer/close,English,the most muted green.  Not the green-green.  Not the bright sea green.
28062,1,closer/close,English,"chartreuse (yellow green). Not mint green, not gray green."
28063,0,further/split,English,"purple - not gray-blue, not gray-orange"
28064,0,closer/close,English,brightest green
28065,0,further/split,English,the color is the color of grapes
28066,1,equal/far,English,some people call it baby poop gold
28067,0,equal/far,English,a deeper color than the last one
28068,0,equal/far,English,color of grapes
28069,0,closer/close,English,color for breast cancer awareness
28070,0,equal/far,English,gloomy color
28071,0,equal/far,English,color of the sky
28072,0,equal/far,English,color of fall
28073,0,further/split,English,a muddy gray color
28074,0,further/split,English,darker than the other one
28075,0,closer/close,English,not bright and not so dull   middle range pink
28076,0,closer/close,English,"purple,"
28077,0,closer/close,English,purple again
28078,0,equal/far,English,blue
28079,0,closer/close,English,tanish brown
28080,0,further/split,English,purple
28081,1,further/split,English,teal not bright green
28082,0,further/split,English,green again but not too yellow
28083,0,equal/far,English,pinkish rust
28084,0,closer/close,English,redish purple
28085,0,equal/far,English,grass green
28086,0,further/split,English,yikes bright green
28087,0,further/split,English,medium blue
28088,0,closer/close,English,really gray not purple gray
28089,0,closer/close,English,blue
28090,0,further/split,English,purple deep
28091,0,closer/close,English,blue
28092,0,further/split,English,lightest green
28093,0,closer/close,English,bright pink
28094,0,equal/far,English,green
28095,0,equal/far,English,bright green again :)
28096,0,closer/close,English,grayish one
28097,0,closer/close,English,"brighter purple, not red"
28098,0,equal/far,English,blue
28099,0,further/split,English,purple
28100,0,equal/far,English,:)  rust color
28101,0,further/split,English,deeper green
28102,0,further/split,English,green
28103,0,further/split,English,brightest purply pink
28104,1,closer/close,English,tan
28105,0,equal/far,English,greeny gray
28106,0,closer/close,English,green
28107,0,further/split,English,green
28108,0,equal/far,English,brighter green
28109,0,further/split,English,purply blue not the bright blue
28110,0,equal/far,English,pink
28111,0,further/split,English,brightest green
28112,0,closer/close,English,blue
28113,0,further/split,English,yikes pink
28114,0,equal/far,English,green
28115,0,further/split,English,bright green
28116,0,further/split,English,most purple
28117,0,closer/close,English,bright green
28118,0,equal/far,English,red
28119,0,further/split,English,WHICH COLOR
28120,0,further/split,English,army greenish
28121,0,closer/close,English,not the bright purple or bluish one
28122,0,closer/close,English,orange
28123,0,closer/close,English,dark green
28124,0,closer/close,English,the brighter purple that isn't bluish
28125,0,further/split,English,purple
28126,0,further/split,English,faded purple
28127,0,equal/far,English,army green
28128,0,equal/far,English,bright green
28129,0,further/split,English,yellowish green
28130,0,equal/far,English,pink
28131,0,closer/close,English,army green
28132,0,closer/close,English,pink
28133,0,equal/far,English,blue
28134,0,closer/close,English,purple
28135,0,equal/far,English,pink
28136,0,further/split,English,green
28137,0,further/split,English,bright green
28138,0,further/split,English,greenish one
28139,0,further/split,English,purple
28140,0,closer/close,English,darkest blue
28141,0,closer/close,English,yellowish green bright
28142,0,equal/far,English,purple
28143,0,equal/far,English,yellow
28144,0,equal/far,English,red
28145,0,closer/close,English,darkest blue
28146,0,further/split,English,"like grey, but little brighter"
28147,0,further/split,English,dark blue
28148,0,further/split,English,blue
28149,0,equal/far,English,brown
28150,0,further/split,English,purple
28151,0,closer/close,English,darkest purple
28152,0,closer/close,English,darker pink
28153,0,equal/far,English,pink
28154,0,closer/close,English,pink
28155,0,closer/close,English,grey
28156,0,further/split,English,grey
28157,0,closer/close,English,brownish red
28158,0,equal/far,English,blue
28159,0,equal/far,English,pink
28160,0,equal/far,English,blue
28161,0,further/split,English,bright red
28162,0,further/split,English,this is the color of the sky on a cloudy day
28163,0,equal/far,English,this i s the color of grass
28164,0,equal/far,English,this is a lighter shade of black
28165,0,closer/close,English,"this is a minty color, with hints of blue in the green"
28166,0,equal/far,English,color of the sky
28167,0,equal/far,English,color of the sky again
28168,1,further/split,English,closer to maroon color
28169,0,equal/far,English,pink
28170,0,closer/close,English,"not purple and not pink, but in between"
28171,0,closer/close,English,the brightest yellow
28172,0,further/split,English,purple
28173,0,closer/close,English,the one closest to gray
28174,0,closer/close,English,the blue with a lot of gray in it
28175,1,further/split,English,turquoise
28176,0,further/split,English,light blue
28177,0,closer/close,English,gray
28178,0,closer/close,English,the one that is closest to a blue
28179,0,closer/close,English,"more of a middle green, not camo color and not bright neon"
28180,0,closer/close,English,the brightest green
28181,0,further/split,English,"purple, not gray"
28182,1,equal/far,English,mauve
28183,0,equal/far,English,reddish
28184,0,equal/far,English,pink
28185,0,closer/close,English,"the darkest gray, closest to black"
28186,0,equal/far,English,"purple, not blue or pink"
28187,0,equal/far,English,sea foam green
28188,0,equal/far,English,yellow
28189,0,further/split,English,dark blue
28190,0,further/split,English,not bright blue
28191,0,further/split,English,hunter green
28192,0,further/split,English,darker or lighter
28193,0,equal/far,English,bright blue
28194,0,equal/far,English,green
28195,1,closer/close,English,not red and not mauve
28196,0,further/split,English,"sea foam green, darker than the other green"
28197,0,further/split,English,"purple, brighter than the other purpleish color"
28198,0,further/split,English,spicy mustard color
28199,0,equal/far,English,red
28200,1,closer/close,English,"bright mauve, but not pink"
28201,0,closer/close,English,closer to red
28202,0,further/split,English,bright blue
28203,0,further/split,English,not sky blue
28204,0,further/split,English,not just purple
28205,0,further/split,English,closer to blue
28206,0,further/split,English,bright green
28207,0,closer/close,English,"gray, not the light gray"
28208,0,closer/close,English,gray with more green in it i think
28209,0,equal/far,English,red
28210,0,closer/close,English,brighter than the other purple
28211,0,further/split,English,sea foam green
28212,0,further/split,English,more blue
28213,0,closer/close,English,not camo green
28214,0,closer/close,English,lighter bright green
28215,0,further/split,English,gray
28216,0,further/split,English,bright green
28217,0,equal/far,English,gray
28218,0,equal/far,English,green
28219,0,further/split,English,light purple
28220,0,further/split,English,One of the two that is the sameish color that is lighter
28221,1,closer/close,English,Coral
28222,0,further/split,English,fluorescent marker yellow
28223,0,closer/close,English,more bluish purple of the two purples
28224,0,closer/close,English,olive color; ugliest!
28225,0,equal/far,English,blue
28226,1,equal/far,English,aqua
28227,0,closer/close,English,one that is most blue
28228,0,closer/close,English,army green; not the brighter one
28229,0,further/split,English,one of two royal blues with darker shades to it
28230,0,equal/far,English,green
28231,1,further/split,English,coffee brown WITHOUT orange in it
28232,0,equal/far,English,blue
28233,0,equal/far,English,red
28234,0,equal/far,English,purple
28235,0,further/split,English,one of two purples that seems brighter
28236,1,further/split,English,coffee
28237,0,equal/far,English,blue sky
28238,0,further/split,English,brighter purple
28239,0,closer/close,English,blue with more purple tones
28240,0,closer/close,English,not the sea blue
28241,0,equal/far,English,yellow sun
28242,0,closer/close,English,brighter green; not the darker olives
28243,0,equal/far,English,burnt orange
28244,1,closer/close,English,gray NOT the taupe one
28245,0,closer/close,English,one is more gray; it's that one
28246,1,equal/far,English,coral
28247,0,further/split,English,yellow/brown; not the bright yellow
28248,1,closer/close,English,clay brown; not the tan one
28249,0,further/split,English,reddish one
28250,0,closer/close,English,less bright purple
28251,0,further/split,English,greenish blue
28252,0,further/split,English,yellowish orange; not the fluorescent one
28253,0,closer/close,English,"pink, but not the brightest hot pink one"
28254,1,equal/far,English,coffee
28255,0,equal/far,English,bluish green one
28256,0,further/split,English,blue
28257,0,further/split,English,grayish brown
28258,0,further/split,English,"yellow, but not fluorescent"
28259,0,further/split,English,yellowish green
28260,1,closer/close,English,mauve; purple but not the bright purple
28261,0,further/split,English,green
28262,0,closer/close,English,the less bright green
28263,0,closer/close,English,the slightly blue one?
28264,0,closer/close,English,"there's blue, bright green, you want the other green"
28265,0,closer/close,English,the bright girly purple
28266,0,further/split,English,the more dull green
28267,0,equal/far,English,orange
28268,0,equal/far,English,greyish purp;le
28269,0,further/split,English,bright purple
28270,0,closer/close,English,grey
28271,0,equal/far,English,grey
28272,0,closer/close,English,purple
28273,0,closer/close,English,sage green darker
28274,0,equal/far,English,bright purple
28275,0,equal/far,English,purple
28276,0,equal/far,English,blue
28277,0,equal/far,English,more blue or more pink?
28278,1,equal/far,English,turquoise
28279,1,further/split,English,turquoise
28280,0,closer/close,English,more bluish
28281,0,closer/close,English,bright blue
28282,0,closer/close,English,grey
28283,0,equal/far,English,bright purple
28284,0,closer/close,English,grey different from the others
28285,0,closer/close,English,bright pink purple
28286,0,closer/close,English,darker purple
28287,1,equal/far,English,turquoise
28288,0,closer/close,English,bright green
28289,0,further/split,English,primary blue
28290,0,equal/far,English,pink
28291,0,further/split,English,green
28292,0,equal/far,English,yellow green
28293,0,further/split,English,blue
28294,0,closer/close,English,subdued purple
28295,1,further/split,English,grey beige
28296,0,further/split,English,grey
28297,0,equal/far,English,purple
28298,0,further/split,English,bright green
28299,0,equal/far,English,purple
28300,0,equal/far,English,purple
28301,0,closer/close,English,green
28302,0,equal/far,English,primary blue
28303,0,equal/far,English,darker
28304,0,further/split,English,yellow green
28305,1,equal/far,English,turquoise
28306,0,equal/far,English,sky blue
28307,0,further/split,English,blue
28308,0,further/split,English,grey
28309,1,further/split,English,kind of peachy
28310,0,further/split,English,grey
28311,0,closer/close,English,the one in between the other two colors
28312,0,closer/close,English,more blue
28313,0,equal/far,English,green
28314,0,further/split,English,darker green
28315,0,further/split,English,bright blue
28316,0,further/split,English,regular blue
28317,0,further/split,English,sky blue or baby blue?
28318,0,equal/far,English,neon green
28319,0,closer/close,English,olive green
28320,0,equal/far,English,red
28321,0,closer/close,English,snot green. like mucus color. not neon more dull than that.
28322,0,closer/close,English,and darkest?
28323,0,closer/close,English,second darkest
28324,0,further/split,English,brighter red
28325,1,further/split,English,"coral, not orangey?"
28326,0,further/split,English,"lighter purple, not the grayish tinted one"
28327,0,further/split,English,not purple or baby blue
28328,0,equal/far,English,not orange or purple/violet
28329,0,closer/close,English,the bluest one
28330,0,further/split,English,bright green
28331,0,closer/close,English,blue
28332,0,equal/far,English,purple
28333,0,closer/close,English,not purple or blue. the grayish tinted one
28334,0,further/split,English,the dull yellow.
28335,0,further/split,English,the slightly green one? or mustard?
28336,0,further/split,English,the slighty greenish one
28337,0,equal/far,English,pink
28338,0,closer/close,English,the one with the more purple tint. not green
28339,0,closer/close,English,"the one that looks like purple meets red, brighter pinkish one"
28340,0,equal/far,English,pink
28341,0,equal/far,English,green
28342,0,closer/close,English,"regular green, not the olive looking one"
28343,1,closer/close,English,the one that looks brownish/washed out the most. sorta tan?
28344,0,closer/close,English,pink
28345,0,equal/far,English,"green, bright"
28346,0,further/split,English,not green or baby blue. more muted shade of blue.
28347,0,equal/far,English,pink
28348,0,further/split,English,"not green or pink, more purple"
28349,0,closer/close,English,muted green. not neon or even olive.
28350,0,further/split,English,"not pink or the one that looks tealish, more green"
28351,0,further/split,English,bright green
28352,0,closer/close,English,the one that looks like regular puirple. sorta darker
28353,0,closer/close,English,"looks exaclty like pink, not neon"
28354,0,equal/far,English,blueish
28355,0,equal/far,English,darker grayish purple
28356,0,closer/close,English,not purple or that green. sorta redish
28357,0,further/split,English,not purple or the brighter greenish one
28358,0,equal/far,English,"darkest one, almost gray brown"
28359,0,equal/far,English,purple
28360,1,further/split,English,"brightest blue, sorta teal"
28361,0,further/split,English,brightest green
28362,0,further/split,English,"not yellow or red, like brownish"
28363,0,equal/far,English,blue tinted
28364,0,closer/close,English,"not purple or reddish, more gray or green"
28365,1,further/split,English,teal
28366,0,closer/close,English,brightest yellow
28367,0,further/split,English,red
28368,0,closer/close,English,grey
28369,0,closer/close,English,pink
28370,0,further/split,English,bright green
28371,0,closer/close,English,bright green
28372,1,further/split,English,taupe
28373,0,further/split,English,red
28374,0,closer/close,English,pink
28375,0,equal/far,English,green
28376,1,further/split,English,taupe
28377,0,closer/close,English,dull pink
28378,0,equal/far,English,purple
28379,0,equal/far,English,green
28380,0,further/split,English,purple
28381,0,further/split,English,pink
28382,1,equal/far,English,tan
28383,0,closer/close,English,green
28384,0,closer/close,English,purple
28385,0,equal/far,English,dull green
28386,0,closer/close,English,neon green
28387,0,closer/close,English,dull green
28388,0,closer/close,English,dull pink
28389,0,equal/far,English,yellow
28390,0,further/split,English,neon green
28391,0,further/split,English,dull pink
28392,0,equal/far,English,pink
28393,0,equal/far,English,dull green
28394,0,closer/close,English,dull green
28395,0,closer/close,English,darker gray
28396,0,further/split,English,neon green
28397,0,further/split,English,purple
28398,0,equal/far,English,brown
28399,0,further/split,English,gray
28400,0,equal/far,English,yellow
28401,0,equal/far,English,green
28402,0,further/split,English,bright green
28403,0,equal/far,English,red
28404,0,equal/far,English,orange
28405,1,further/split,English,ummm   taupe
28406,0,equal/far,English,green
28407,0,further/split,English,darker purple
28408,0,closer/close,English,middle of the road green
28409,0,further/split,English,purple
28410,0,equal/far,English,yellow
28411,0,closer/close,English,pink
28412,0,equal/far,English,green
28413,0,further/split,English,dark green
28414,0,further/split,English,"not lime green, olive green"
28415,0,closer/close,English,brown
28416,0,equal/far,English,yellowish brown
28417,0,closer/close,English,faded red
28418,0,closer/close,English,brown tint
28419,0,closer/close,English,gray
28420,0,further/split,English,gray
28421,0,further/split,English,dull green
28422,0,closer/close,English,vibrant pink
28423,0,equal/far,English,brown
28424,0,closer/close,English,blueish gray
28425,0,closer/close,English,darker
28426,0,further/split,English,pinkish red
28427,0,equal/far,English,greenish gray
28428,0,equal/far,English,gray
28429,0,equal/far,English,blue
28430,0,further/split,English,purple
28431,0,further/split,English,dull green
28432,0,equal/far,English,blue
28433,0,equal/far,English,orange
28434,0,equal/far,English,blue
28435,0,equal/far,English,lime green
28436,0,further/split,English,slightly duller green
28437,0,further/split,English,purple
28438,1,equal/far,English,gold
28439,0,equal/far,English,"red, not pink"
28440,0,closer/close,English,grayish green
28441,0,further/split,English,purple
28442,0,closer/close,English,grayish purple
28443,0,closer/close,English,vibrant purple
28444,0,closer/close,English,darker
28445,0,further/split,English,dull green
28446,0,further/split,English,"blue, bright"
28447,0,closer/close,English,"green, but not too green"
28448,0,further/split,English,purple
28449,0,equal/far,English,blue
28450,0,closer/close,English,"middle purple, kind of vibrant"
28451,0,closer/close,English,not pink
28452,0,further/split,English,duller green
28453,0,closer/close,English,most yellow one
28454,0,further/split,English,blue
28455,0,closer/close,English,"gray blue, slightly more vibrant"
28456,0,equal/far,English,pink
28457,0,further/split,English,dull green
28458,0,closer/close,English,dark purple
28459,0,equal/far,English,red
28460,0,closer/close,English,"graish blue, more vibrant, but not the blue one"
28461,0,equal/far,English,purple
28462,0,equal/far,English,reddish
28463,0,closer/close,English,most gray
28464,0,equal/far,English,hot pink
28465,0,further/split,English,vibrant red
28466,0,further/split,English,Orangish
28467,0,equal/far,English,purple
28468,0,equal/far,English,purple
28469,0,closer/close,English,grey
28470,0,equal/far,English,light blue
28471,0,equal/far,English,light blue
28472,0,further/split,English,purple
28473,0,closer/close,English,dark green
28474,0,further/split,English,dark yellow
28475,0,further/split,English,kinda orange
28476,0,closer/close,English,grey with a white tint
28477,0,further/split,English,lime green
28478,0,closer/close,English,pink
28479,0,closer/close,English,grey with a blue tint
28480,0,equal/far,English,grey
28481,0,equal/far,English,yellow
28482,0,further/split,English,grey with a blue tint
28483,0,closer/close,English,blue with a white tint
28484,0,closer/close,English,not the bright blue and not the purple
28485,0,equal/far,English,red
28486,0,further/split,English,orange
28487,0,equal/far,English,yellow
28488,0,further/split,English,kinda like a dark red
28489,0,further/split,English,not pink
28490,0,closer/close,English,grey
28491,0,further/split,English,grey with a red tint
28492,0,further/split,English,grey
28493,0,further/split,English,pink
28494,0,equal/far,English,orange
28495,0,further/split,English,yellow
28496,0,closer/close,English,grey with a yellowish tint?
28497,0,further/split,English,bright blue
28498,0,closer/close,English,dark purple
28499,0,further/split,English,green
28500,0,closer/close,English,lime green. kinda neon
28501,0,equal/far,English,brown
28502,0,equal/far,English,green
28503,0,equal/far,English,not bright blue and not grey
28504,0,further/split,English,purple
28505,0,equal/far,English,brown
28506,0,closer/close,English,grey
28507,0,equal/far,English,grey
28508,0,further/split,English,brightest green
28509,0,closer/close,English,pink
28510,0,equal/far,English,has a brownish tinnt
28511,0,closer/close,English,pink
28512,0,equal/far,English,green
28513,0,closer/close,English,lightest purple.
28514,0,further/split,English,purple
28515,0,closer/close,English,grey with a white tint
28516,0,equal/far,English,red
28517,0,closer/close,English,lightest purple
28518,0,closer/close,English,lightest purple again
28519,0,further/split,English,brown
28520,0,closer/close,English,brightest pink
28521,0,further/split,English,dull green
28522,0,further/split,English,dull green
28523,1,closer/close,English,dull rose
28524,0,equal/far,English,bright green
28525,0,further/split,English,purple
28526,0,equal/far,English,bright blue more greenish
28527,0,closer/close,English,green trash color dull almost yellowy
28528,0,equal/far,English,brighter purple
28529,0,equal/far,English,bright purple
28530,0,further/split,English,slightly brighter purple
28531,1,equal/far,English,bright green aqua
28532,0,closer/close,English,duller purple and good job so far hehe
28533,0,equal/far,English,purple
28534,0,equal/far,English,"sorry, some of the purples look grey to me"
28535,0,equal/far,English,bright blue
28536,1,equal/far,English,bright like royal blue or aqua?
28537,1,equal/far,English,aqua
28538,0,equal/far,English,red
28539,0,equal/far,English,brighter purple
28540,0,further/split,English,dull blue
28541,0,further/split,English,nicer purple not dull
28542,1,closer/close,English,rose pink not fucschia
28543,0,further/split,English,brighter blue
28544,0,further/split,English,i call it sky blue?
28545,0,closer/close,English,seafoam green
28546,0,closer/close,English,bluer or greener?
28547,0,closer/close,English,greener not the brownish one
28548,1,equal/far,English,tan
28549,0,equal/far,English,bright green
28550,0,further/split,English,grey green
28551,0,equal/far,English,dull grey blue
28552,0,further/split,English,hot pink
28553,0,equal/far,English,blue
28554,0,equal/far,English,"sorry, looked purple to me"
28555,0,equal/far,English,green
28556,0,closer/close,English,prettier purple a little brighter
28557,0,closer/close,English,greyish green seems duller
28558,0,closer/close,English,purpler
28559,0,closer/close,English,purplest
28560,0,further/split,English,bluest
28561,0,further/split,English,dull green
28562,0,closer/close,English,bluest
28563,0,further/split,English,bright green sorry about that
28564,0,closer/close,English,greener
28565,0,further/split,English,blue
28566,0,equal/far,English,green
28567,0,closer/close,English,lightest dullest purple
28568,0,closer/close,English,slughtly brighter blue
28569,0,further/split,English,purple
28570,0,equal/far,English,hot bright pink
28571,1,further/split,English,aqua bright
28572,0,closer/close,English,"it looks a little brighter to me, more color more saturated"
28573,0,closer/close,English,more blue or more grey?
28574,0,closer/close,English,blue i think
28575,0,equal/far,English,green
28576,0,equal/far,English,yellow
28577,0,further/split,English,yellowish
28578,0,closer/close,English,leaf green
28579,0,equal/far,English,blue
28580,0,closer/close,English,"dull purple, not bright and not blue"
28581,0,closer/close,English,yellowish
28582,0,closer/close,English,gray maybe hint of blue
28583,0,further/split,English,brown
28584,0,closer/close,English,redish not purple
28585,0,closer/close,English,not bright green not dull yellow
28586,0,closer/close,English,dull purple
28587,0,equal/far,English,redish brown
28588,0,further/split,English,bright blue
28589,0,further/split,English,deep purple
28590,0,equal/far,English,gray
28591,0,closer/close,English,green hint of blue
28592,0,further/split,English,dull blueish green
28593,0,further/split,English,bright blue
28594,0,equal/far,English,red
28595,0,closer/close,English,dull blue with some gray
28596,0,equal/far,English,bright purple
28597,0,equal/far,English,purple
28598,0,closer/close,English,medium dark dull blue
28599,0,closer/close,English,"redish, not purplish"
28600,0,equal/far,English,gray
28601,0,closer/close,English,yellowish green
28602,0,equal/far,English,green
28603,0,further/split,English,purple
28604,0,further/split,English,"gray, not green not blueish"
28605,0,equal/far,English,purple
28606,1,further/split,English,"blue, not teal"
28607,0,equal/far,English,gray
28608,0,closer/close,English,the duller blue
28609,0,closer/close,English,brightest green
28610,0,further/split,English,gray not blue not purple
28611,1,further/split,English,teal
28612,0,further/split,English,blue
28613,0,closer/close,English,"deep blue, not purple, not dull blue"
28614,0,further/split,English,redish gray
28615,1,equal/far,English,teal
28616,0,further/split,English,brown
28617,0,further/split,English,"dark brown, not orange not blue/gray"
28618,0,closer/close,English,not yellow/green and not bright green
28619,0,further/split,English,more deep purplish blue
28620,0,closer/close,English,a poopy color
28621,0,closer/close,English,sky color
28622,0,closer/close,English,darkest of the colors
28623,0,closer/close,English,most grey
28624,1,equal/far,English,tan
28625,0,closer/close,English,not the brighter yellow
28626,0,equal/far,English,purple
28627,0,further/split,English,dull purple
28628,1,further/split,English,teal
28629,0,further/split,English,purple grey
28630,0,closer/close,English,vibrant green
28631,0,equal/far,English,grey
28632,1,further/split,English,tan
28633,0,closer/close,English,orange
28634,0,equal/far,English,greenish
28635,0,equal/far,English,dull purple
28636,0,equal/far,English,yellow
28637,1,equal/far,English,teal
28638,1,closer/close,English,tan
28639,0,further/split,English,duller green
28640,0,further/split,English,yucky green
28641,0,further/split,English,blue
28642,0,closer/close,English,middle shade
28643,0,equal/far,English,yellowish
28644,0,closer/close,English,bright green
28645,0,further/split,English,darker blue
28646,0,further/split,English,brighter purple
28647,0,further/split,English,yellow
28648,0,closer/close,English,middle shade
28649,0,further/split,English,lighter blue
28650,0,closer/close,English,sky blue
28651,0,further/split,English,green
28652,1,equal/far,English,tan
28653,0,closer/close,English,darker purple
28654,0,equal/far,English,red?ish
28655,0,further/split,English,dark blue
28656,0,closer/close,English,green
28657,0,equal/far,English,grey
28658,0,closer/close,English,most yellow
28659,0,further/split,English,darker purple
28660,0,further/split,English,gray one
28661,0,further/split,English,yellow
28662,0,equal/far,English,yellow
28663,0,equal/far,English,blue
28664,0,closer/close,English,yellow green
28665,0,closer/close,English,"the one with the brighter blue, not grey but not dull dark blue"
28666,0,further/split,English,yellow
28667,0,further/split,English,bright blue
28668,0,closer/close,English,bright vibrant purple
28669,0,closer/close,English,gray
28670,1,closer/close,English,best mix of green/blue not the one that looks pure green or pure teal
28671,0,equal/far,English,purple
28672,1,closer/close,English,teal
28673,0,closer/close,English,one with most purple
28674,0,further/split,English,brighter blue
28675,0,equal/far,English,pink
28676,0,equal/far,English,gray
28677,0,equal/far,English,gray
28678,0,further/split,English,dull green
28679,0,closer/close,English,gray blue one not the pure blue or pure gray
28680,0,further/split,English,dull gray purple
28681,0,equal/far,English,green
28682,0,equal/far,English,green
28683,0,further/split,English,browish gray
28684,0,closer/close,English,green
28685,0,closer/close,English,purple
28686,0,closer/close,English,dull purple
28687,0,closer/close,English,bright pink
28688,0,equal/far,English,green
28689,1,closer/close,English,"bright teal, not dull or bright green"
28690,0,further/split,English,purple not gray or red
28691,0,equal/far,English,purple
28692,0,further/split,English,more green not yellow/green
28693,0,further/split,English,blue one not purple/blue
28694,0,equal/far,English,red
28695,0,equal/far,English,green
28696,0,further/split,English,light blue
28697,0,closer/close,English,bright yellow
28698,0,closer/close,English,gray
28699,0,further/split,English,dull purple
28700,0,equal/far,English,blue
28701,0,closer/close,English,it is the most different color
28702,0,equal/far,English,it is the darkest color
