,Usage,Condition,Language,Message
38757,0,equal/far,English,Yellow'ish Green
38758,0,closer/close,English,Regular Blue
38759,0,closer/close,English,Brown
38760,0,equal/far,English,Gray
38761,0,further/split,English,Green
38762,0,further/split,English,Not light
38763,0,further/split,English,dull or bright?
38764,0,equal/far,English,Red'ish Brown
38765,0,further/split,English,Nice work!
38766,0,further/split,English,Was fun!
38767,0,further/split,English,Yellow
38768,0,further/split,English,dark purple
38769,1,further/split,English,dustier or brighter?
38770,0,further/split,English,not bright
38771,0,further/split,English,not grey not purple
38772,0,equal/far,English,not blue not purple
38773,0,further/split,English,blue grey
38774,0,equal/far,English,purple but no blue purple
38775,1,closer/close,English,more brown than the rest
38776,0,equal/far,English,grey
38777,0,further/split,English,green
38778,0,closer/close,English,not light purple i think the darkest purple
38779,0,closer/close,English,pure grey
38780,1,further/split,English,not orange and the darker of the purples
38781,1,further/split,English,pinker or redder?
38782,1,further/split,English,pinker i think
38783,0,closer/close,English,light green
38784,0,further/split,English,purple less with the blue
38785,0,equal/far,English,bright purple
38786,0,equal/far,English,green
38787,0,equal/far,English,orange
38788,0,closer/close,English,purple not the bright and not the dark
38789,0,further/split,English,red
38790,0,further/split,English,blue w/ some green
38791,0,further/split,English,darkest
38792,0,equal/far,English,grey
38793,0,further/split,English,bright purple
38794,0,equal/far,English,purple
38795,0,closer/close,English,purple with i think greyis
38796,0,closer/close,English,greyish
38797,0,equal/far,English,bright green auqa
38798,0,further/split,English,grey with a little green
38799,0,further/split,English,green
38800,0,equal/far,English,purple
38801,0,equal/far,English,"i see gray, blue, and res"
38802,0,equal/far,English,*red
38803,0,equal/far,English,not grey not blue
38804,0,closer/close,English,bright purple
38805,1,closer/close,English,darker blue'
38806,0,closer/close,English,light purple
38807,0,further/split,English,auqa not green or gry blue'
38808,0,equal/far,English,grey
38809,0,further/split,English,most purple
38810,0,equal/far,English,grey
38811,0,equal/far,English,light green/blue no purple
38812,0,further/split,English,not grey not red but brownish/red
38813,0,further/split,English,not blue/purple not grey...but still purple
38814,1,equal/far,English,"sry, browser froze up"
38815,0,equal/far,English,its cool
38816,0,equal/far,English,dark purple not grey
38817,0,equal/far,English,most green
38818,0,closer/close,English,grey not purple or grey/purple
38819,0,closer/close,English,straight purple
38820,0,closer/close,English,grey
38821,0,equal/far,English,green
38822,0,closer/close,English,purple not blue or grey
38823,0,equal/far,English,grey
38824,0,further/split,English,green
38825,0,closer/close,English,not grey but in the middle of the two kinda
38826,0,closer/close,English,bright green
38827,1,closer/close,English,not grey purple with less blue in it
38828,0,equal/far,English,click purpleish gray box
38829,0,further/split,English,click yellow box
38830,0,equal/far,English,click magenta/purple box
38831,0,closer/close,English,click olive green Inot neon or bright green boxes)
38832,1,closer/close,English,click purple box that looks duller like it's mixed with dark pink
38833,1,closer/close,English,is it more blueish or redish?
38834,1,closer/close,English,more redish - not as vibrant as the blue
38835,0,equal/far,English,olive green
38836,0,equal/far,English,blue
38837,1,closer/close,English,not the bright green or the medium olive.  The olive that looks more yellowish
38838,0,equal/far,English,green
38839,0,closer/close,English,yellowish olive again like 2 rounds ago
38840,1,closer/close,English,brighter purple
38841,0,closer/close,English,yellowish green
38842,0,equal/far,English,orange
38843,0,further/split,English,gray
38844,0,equal/far,English,red
38845,1,further/split,English,duller olive
38846,0,further/split,English,olive
38847,0,further/split,English,plum - closer to purple than brown
38848,1,further/split,English,magenta - more purple than hot pink
38849,0,equal/far,English,blue
38850,0,equal/far,English,bright blue
38851,0,further/split,English,brownish gray - almost an olive tint
38852,0,further/split,English,puprle
38853,0,further/split,English,purple
38854,0,equal/far,English,blue
38855,1,closer/close,English,not gray or brighter blue
38856,0,closer/close,English,gray
38857,0,equal/far,English,pink
38858,0,further/split,English,brownish yellow - kind like dijon mustard
38859,1,further/split,English,more of an orange or closer to brown?
38860,0,further/split,English,closer to brown - not the one closer to yellow ketchup.  kind of olive tent
38861,0,equal/far,English,blue
38862,0,closer/close,English,brightest pink - kinda neon
38863,0,equal/far,English,blue
38864,0,closer/close,English,neon green
38865,1,further/split,English,brighter pink
38866,1,further/split,English,"darker purple, like mixed with gray"
38867,0,further/split,English,green  - but not neon one
38868,0,equal/far,English,green
38869,0,equal/far,English,yellow
38870,0,closer/close,English,greenish brown
38871,0,equal/far,English,pnk
38872,0,closer/close,English,not brownish or dull green.  Greenish blue one.  The brightest one.
38873,0,closer/close,English,gray
38874,1,further/split,English,brightest blue - lighter shade than royal one.  More intense blue.
38875,0,further/split,English,yellow/green one.  not neon pink or neon green/yellow
38876,0,further/split,English,dullest one
38877,0,further/split,English,brightest green
38878,0,equal/far,English,purple
38879,1,further/split,English,duller blue/lighter shade
38880,0,closer/close,English,blue
38881,0,closer/close,English,"dullest pink, like it's mixed with brown"
38882,0,closer/close,English,dullest
38883,0,equal/far,English,yellow
38884,0,closer/close,English,greyish purple not the true purple
38885,1,closer/close,English,like the duller of the two blues?
38886,0,closer/close,English,yes
38887,0,further/split,English,darkest green
38888,0,further/split,English,darkest red
38889,0,equal/far,English,pink
38890,0,closer/close,English,not the yellowish. of the two greens its the brightest
38891,0,closer/close,English,lime green
38892,0,further/split,English,dullest blue not the teal
38893,0,further/split,English,purple
38894,0,equal/far,English,dark blue
38895,0,further/split,English,dullest
38896,0,closer/close,English,not the dullest and not the brightest
38897,0,equal/far,English,green
38898,0,closer/close,English,lightest of the blues
38899,0,closer/close,English,pink
38900,0,closer/close,English,dull pink
38901,0,equal/far,English,blue
38902,0,equal/far,English,sky blue
38903,1,equal/far,English,that's the lighter of the blue's?
38904,0,equal/far,English,lightest
38905,0,further/split,English,purple
38906,0,equal/far,English,orange
38907,0,further/split,English,greyish green
38908,0,equal/far,English,purple
38909,0,closer/close,English,most yellow
38910,0,closer/close,English,"gosh.. I see brownish, grey and purple"
38911,0,further/split,English,good work that last one was tough!! this one most yellow
38912,1,closer/close,English,not green. of the other two seems more tan
38913,0,equal/far,English,orange
38914,0,closer/close,English,"I see grey, blue and green"
38915,0,further/split,English,sorry
38916,0,further/split,English,ok tough one. this one most teal not turquoise
38917,0,further/split,English,another tough so close. this one green not the yellowy
38918,0,further/split,English,blue
38919,0,closer/close,English,most blue
38920,0,further/split,English,slightly green
38921,0,closer/close,English,grey
38922,0,closer/close,English,blueish grey
38923,0,closer/close,English,maybe blueish?
38924,0,closer/close,English,yes
38925,0,closer/close,English,bright lime
38926,0,further/split,English,grey
38927,0,closer/close,English,brightest purple
38928,0,equal/far,English,greyish brwon
38929,0,equal/far,English,dark blue
38930,0,equal/far,English,light blue
38931,0,equal/far,English,green
38932,0,closer/close,English,bright green
38933,0,equal/far,English,grey
38934,0,further/split,English,brownish grey
38935,0,equal/far,English,purple
38936,0,further/split,English,most true green
38937,0,equal/far,English,blue
38938,0,further/split,English,blueish
38939,0,further/split,English,blue
38940,0,further/split,English,hi
38941,0,further/split,English,blue
38942,0,further/split,English,pink
38943,0,equal/far,English,teal
38944,0,closer/close,English,bright gray
38945,0,further/split,English,teal
38946,0,further/split,English,pink
38947,0,equal/far,English,blue
38948,0,further/split,English,yellow
38949,0,equal/far,English,blue
38950,0,equal/far,English,blue
38951,0,equal/far,English,brown
38952,0,closer/close,English,greenish brown
38953,0,further/split,English,hot pink
38954,0,closer/close,English,brown
38955,0,closer/close,English,greenish teal
38956,0,further/split,English,blue
38957,0,closer/close,English,brown
38958,0,equal/far,English,blue
38959,0,closer/close,English,red
38960,0,equal/far,English,orange
38961,0,equal/far,English,purple
38962,0,further/split,English,light brown
38963,0,further/split,English,hot pink
38964,0,equal/far,English,purple
38965,0,equal/far,English,yellow
38966,0,further/split,English,bright purple
38967,0,further/split,English,aqua
38968,0,closer/close,English,brown and gray
38969,0,further/split,English,pink
38970,0,closer/close,English,stone gray
38971,0,closer/close,English,green and brown
38972,0,further/split,English,gray
38973,0,equal/far,English,green
38974,0,closer/close,English,blue
38975,0,equal/far,English,brown
38976,0,equal/far,English,brown
38977,0,equal/far,English,blue
38978,0,further/split,English,brownish gray
38979,0,closer/close,English,purplish gray
38980,1,closer/close,English,brighter green
38981,0,equal/far,English,green
38982,0,further/split,English,purple
38983,0,closer/close,English,reddish brown
38984,0,closer/close,English,purple and blueish
38985,0,further/split,English,purple
38986,1,closer/close,English,darker purple
38987,0,closer/close,English,green
38988,0,closer/close,English,purple
38989,0,equal/far,English,gray
38990,0,equal/far,English,teal
38991,0,closer/close,English,its the lightest color
38992,0,further/split,English,blue
38993,0,equal/far,English,greenish blue
38994,0,equal/far,English,light blue
38995,1,closer/close,English,the greener blue?
38996,0,closer/close,English,brightest purple
38997,0,further/split,English,purple
38998,0,equal/far,English,blue
38999,0,further/split,English,darkest grey
39000,0,closer/close,English,grey
39001,0,closer/close,English,purple
39002,0,equal/far,English,green
39003,0,closer/close,English,the lightest one
39004,0,equal/far,English,grey purple
39005,0,further/split,English,purple
39006,0,further/split,English,not pink
39007,0,equal/far,English,green
39008,0,further/split,English,lightest green
39009,0,equal/far,English,grey
39010,0,equal/far,English,green
39011,0,closer/close,English,kind of purple tint
39012,0,further/split,English,bluish grey
39013,0,closer/close,English,olive green
39014,0,further/split,English,blue...not purplish blue
39015,0,equal/far,English,grey
39016,0,further/split,English,grey  not brownish grey
39017,0,equal/far,English,purple pink
39018,0,equal/far,English,pink
39019,0,equal/far,English,green
39020,0,equal/far,English,purple pink
39021,0,closer/close,English,the bluest one
39022,0,equal/far,English,reddish
39023,1,further/split,English,dimmer red
39024,1,further/split,English,dimmer red
39025,0,further/split,English,purply brown?
39026,0,further/split,English,grey
39027,0,further/split,English,yellowish green
39028,0,closer/close,English,purple
39029,1,further/split,English,darker green
39030,0,closer/close,English,brown
39031,0,equal/far,English,purple
39032,0,closer/close,English,lightest green
39033,0,further/split,English,dark green
39034,0,equal/far,English,green
39035,0,further/split,English,grey
39036,0,closer/close,English,blue
39037,1,closer/close,English,lighter blue
39038,1,closer/close,English,lighter blue
39039,0,closer/close,English,purple blue..like the other 2 blended together
39040,0,closer/close,English,grey..not brown
39041,0,further/split,English,green that is not bright
39042,0,equal/far,English,purple
39043,0,equal/far,English,olive green
39044,0,closer/close,English,purple
39045,0,closer/close,English,purple
39046,0,equal/far,English,green
39047,0,further/split,English,purple
39048,0,further/split,English,bright pink
39049,0,further/split,English,"grey-blue, not purplish"
39050,0,equal/far,English,yellowest one
39051,0,equal/far,English,blue
39052,0,further/split,English,most greenish
39053,0,equal/far,English,brown
39054,0,closer/close,English,bright blue
39055,0,closer/close,English,bright blue
39056,0,closer/close,English,"mauve, grey-purple"
39057,0,further/split,English,grey
39058,0,closer/close,English,greyest one
39059,0,equal/far,English,greenish-blue-grey
39060,0,closer/close,English,"sea green, bluish"
39061,0,further/split,English,grey with purple tinge
39062,0,further/split,English,grey
39063,0,equal/far,English,green
39064,0,equal/far,English,grey
39065,0,equal/far,English,green
39066,0,further/split,English,grey-blue
39067,0,equal/far,English,yellow-green
39068,0,closer/close,English,"medium green, olive"
39069,0,closer/close,English,"blue-greenish, not grey"
39070,0,closer/close,English,bluest one
39071,0,equal/far,English,bluest one
39072,0,closer/close,English,"grey-blue, in between the other two"
39073,0,closer/close,English,"greenest one, not grey or yellowis"
39074,0,further/split,English,"blue, not purplish"
39075,0,further/split,English,"salmon pink, not purplish"
39076,0,further/split,English,"mauve, not bright violet"
39077,0,equal/far,English,mauve
39078,0,further/split,English,brightest blue
39079,0,closer/close,English,"least green, most yellow"
39080,0,further/split,English,pinkish purple
39081,0,further/split,English,"mauve, not pinkish"
39082,0,closer/close,English,"mauve, not bluish"
39083,0,equal/far,English,bright green
39084,0,equal/far,English,yellow-green
39085,0,equal/far,English,green
39086,0,closer/close,English,"grey-purple, bluish"
39087,1,further/split,English,brighter blue
39088,0,closer/close,English,yellow-green
39089,0,further/split,English,"lime green, brightest"
39090,0,closer/close,English,grey-purple
39091,0,closer/close,English,thanks!
39092,0,equal/far,English,lime
39093,0,equal/far,English,pink
39094,0,equal/far,English,grey green
39095,0,further/split,English,purple
39096,0,equal/far,English,yellow
39097,0,closer/close,English,light grey
39098,0,further/split,English,red / orange
39099,0,closer/close,English,light green
39100,0,closer/close,English,dullish green
39101,0,closer/close,English,medium pink purple
39102,0,further/split,English,red
39103,0,equal/far,English,aqua
39104,0,equal/far,English,grey
39105,0,further/split,English,dull green
39106,0,equal/far,English,lime green
39107,0,further/split,English,blue purple
39108,0,equal/far,English,tan
39109,1,closer/close,English,"mint green, lighter one"
39110,0,equal/far,English,purple
39111,0,further/split,English,mint green
39112,0,equal/far,English,purple
39113,0,closer/close,English,"green, not olive"
39114,1,closer/close,English,darker blue
39115,0,closer/close,English,grey
39116,0,further/split,English,dull blue
39117,0,equal/far,English,magenta
39118,0,closer/close,English,dullest green
39119,0,equal/far,English,green
39120,0,closer/close,English,pink grey
39121,0,closer/close,English,grey blue
39122,0,closer/close,English,light green
39123,0,equal/far,English,pink
39124,1,further/split,English,purple brighter one
39125,0,further/split,English,red
39126,1,further/split,English,"tan, more pink one"
39127,1,closer/close,English,"most purple, the others are more pink or more blue"
39128,0,further/split,English,pink
39129,1,closer/close,English,"lighter blue, but not the greyish one"
39130,0,further/split,English,yellow
39131,0,further/split,English,green
39132,0,equal/far,English,green
39133,0,equal/far,English,grey
39134,0,equal/far,English,tan
39135,0,further/split,English,lime green
39136,0,further/split,English,mauve
39137,0,further/split,English,pink grey
39138,0,closer/close,English,"green, not yellowish"
39139,0,closer/close,English,"seafoam green, olive green, or yellow green"
39140,0,closer/close,English,seafoam
39141,0,equal/far,English,tan
39142,0,further/split,English,pink purple
39143,0,closer/close,English,red
39144,0,closer/close,English,"yellow green, lightest"
39145,1,further/split,English,"grey, this one looks slightly less purple than other"
39146,1,further/split,English,the lighter one?
39147,0,further/split,English,"I think, it's hard to say"
39148,0,equal/far,English,green
39149,0,further/split,English,"The darkest color of green, not the bright one."
39150,1,further/split,English,The lighter color orange. Almost a pale yellow.
39151,0,closer/close,English,The darkest gray one.
39152,0,equal/far,English,The tan/gray one.
39153,0,equal/far,English,The greenish yellowish one.
39154,0,closer/close,English,The darkest green. Kind of almost teal?
39155,0,further/split,English,"The hot, bright pink"
39156,0,equal/far,English,bright royal blue
39157,0,equal/far,English,light blue
39158,0,equal/far,English,green
39159,0,closer/close,English,the orchid one. middle tone. kind of pinkish/purple
39160,0,further/split,English,the darkest green with a hint of blue in it
39161,0,closer/close,English,the brightest green.
39162,1,further/split,English,darker pink/blush with some brown tones
39163,1,further/split,English,less detail..more basic when u can
39164,0,further/split,English,sorry trying
39165,1,further/split,English,brighter blue
39166,0,further/split,English,no rpob
39167,0,closer/close,English,most gray
39168,0,further/split,English,bright blue
39169,0,closer/close,English,purple not pink
39170,0,closer/close,English,see this is pink gray blue to me
39171,0,closer/close,English,uhoh
39172,0,closer/close,English,blue?
39173,0,equal/far,English,there u go
39174,0,equal/far,English,yellow
39175,0,equal/far,English,brown
39176,0,equal/far,English,gray or red
39177,0,equal/far,English,gray...?
39178,0,equal/far,English,whoops we see colors differently
39179,0,equal/far,English,orange here
39180,0,equal/far,English,maybe so lol
39181,0,further/split,English,bright blue
39182,0,further/split,English,gray with no pink in it
39183,0,equal/far,English,yellow/orange
39184,0,further/split,English,middle tone
39185,0,further/split,English,pink purple ish
39186,0,further/split,English,that was grayish to me
39187,1,further/split,English,darker gray purple
39188,0,closer/close,English,these are all stinking purple
39189,0,closer/close,English,blue gray pink
39190,0,closer/close,English,gray
39191,0,equal/far,English,green blue pink
39192,0,equal/far,English,bright blue
39193,0,closer/close,English,gray
39194,1,further/split,English,we are doing better!
39195,0,further/split,English,blue
39196,1,closer/close,English,brighter pink
39197,0,closer/close,English,good
39198,0,closer/close,English,oh no
39199,0,closer/close,English,yeah this one sucks
39200,0,closer/close,English,what do you see?
39201,0,closer/close,English,variations of gray
39202,0,closer/close,English,lol
39203,0,closer/close,English,"I see purple gray, brown gray and gray gray"
39204,0,closer/close,English,ok
39205,0,closer/close,English,it's the grayest one
39206,0,closer/close,English,lol
39207,0,equal/far,English,srry
39208,0,equal/far,English,no worries that one sucked
39209,0,equal/far,English,this one's hot green
39210,0,further/split,English,purple
39211,0,closer/close,English,really?
39212,0,closer/close,English,drab green olive green
39213,0,closer/close,English,looks like the darkest one to me
39214,0,equal/far,English,orange!
39215,0,closer/close,English,one easy one and then a hard one
39216,0,closer/close,English,purple/blue
39217,0,equal/far,English,blue
39218,0,closer/close,English,not brown not green kind of blue/green
39219,0,further/split,English,woo! you got the last one!
39220,0,further/split,English,green/yellow here
39221,0,closer/close,English,green
39222,1,closer/close,English,brighter blue
39223,0,closer/close,English,not the brightest or the darkest
39224,0,closer/close,English,middle green
39225,0,further/split,English,not gray not pink
39226,0,further/split,English,purple
39227,0,closer/close,English,home stretch
39228,1,closer/close,English,just going to say what it's not because that works better
39229,0,closer/close,English,k
39230,0,closer/close,English,this one is the greenest I think
39231,0,closer/close,English,not blue at all
39232,0,equal/far,English,blue
39233,0,equal/far,English,orange reddish
39234,0,further/split,English,blue
39235,0,further/split,English,not purple
39236,0,further/split,English,bright pink
39237,0,closer/close,English,middle green
39238,0,further/split,English,bright turquoise
39239,0,equal/far,English,red
39240,0,further/split,English,dark puplish grey
39241,0,further/split,English,dark orange brown
39242,0,closer/close,English,grey
39243,0,further/split,English,purple blue
39244,0,further/split,English,purple pink
39245,0,equal/far,English,grey
39246,0,further/split,English,dull orange
39247,0,further/split,English,purple
39248,0,further/split,English,dull green
39249,0,closer/close,English,regular green
39250,0,equal/far,English,pink
39251,0,equal/far,English,orange
39252,0,equal/far,English,grey
39253,0,equal/far,English,red
39254,0,further/split,English,grey
39255,0,closer/close,English,yellow
39256,0,closer/close,English,sea foam green
39257,0,equal/far,English,blue
39258,0,closer/close,English,purple
39259,0,equal/far,English,purple
39260,0,equal/far,English,yellow
39261,1,further/split,English,darker green
39262,0,further/split,English,purple
39263,0,equal/far,English,red
39264,0,closer/close,English,purple bright
39265,0,further/split,English,grey
39266,0,closer/close,English,dull green
39267,0,equal/far,English,green
39268,0,closer/close,English,tan green
39269,0,equal/far,English,grey
39270,0,equal/far,English,blue
39271,0,closer/close,English,pink purple
39272,0,closer/close,English,dull purple
39273,0,further/split,English,pink
39274,0,closer/close,English,dull pink purple
39275,0,equal/far,English,grey green
39276,0,closer/close,English,bright green
39277,0,closer/close,English,dull purple
39278,0,closer/close,English,dark purple
39279,0,equal/far,English,blue
39280,0,equal/far,English,grey
39281,0,closer/close,English,orange
39282,0,further/split,English,bright purple
39283,0,further/split,English,neon green
39284,0,further/split,English,dark pink
39285,0,equal/far,English,dark blue
39286,0,closer/close,English,brightest shade
39287,0,equal/far,English,shade of blue
39288,0,further/split,English,muted purple
39289,0,closer/close,English,middle green shade
39290,0,closer/close,English,middle purple shade
39291,0,closer/close,English,brightest blue shade
39292,0,further/split,English,pink one
39293,0,further/split,English,dark orange
39294,0,equal/far,English,yellow
39295,0,closer/close,English,brightest gray
39296,0,equal/far,English,blue
39297,0,equal/far,English,teal
39298,0,closer/close,English,middle purple shade
39299,0,closer/close,English,blue
39300,0,closer/close,English,dark green
39301,0,further/split,English,dark green
39302,0,closer/close,English,middle teal shade
39303,0,further/split,English,muted purple
39304,0,further/split,English,dark pink
39305,0,closer/close,English,dark gray
39306,0,equal/far,English,blue
39307,1,further/split,English,darker gray
39308,1,further/split,English,darker blue
39309,0,equal/far,English,royal blue
39310,0,closer/close,English,blue
39311,0,closer/close,English,sage green
39312,0,further/split,English,yellow
39313,0,further/split,English,bright purple
39314,0,closer/close,English,bluish shade
39315,0,equal/far,English,pink
39316,1,further/split,English,darker green
39317,0,equal/far,English,dark purple
39318,0,equal/far,English,purple
39319,0,equal/far,English,teal shade
39320,1,closer/close,English,brighter gray shade
39321,0,further/split,English,muted purple
39322,0,equal/far,English,sage green
39323,0,equal/far,English,bright blue
39324,0,closer/close,English,bright purple/pink
39325,0,further/split,English,bright pink
39326,0,further/split,English,darkest gray
39327,1,closer/close,English,brighter orange
39328,0,equal/far,English,gray
39329,0,equal/far,English,blue
39330,0,further/split,English,salmon
39331,0,equal/far,English,tealish shade
39332,0,closer/close,English,muted purple
39333,0,equal/far,English,purple shade
39334,0,further/split,English,middle teal shade
39335,0,equal/far,English,bright pink
39336,1,further/split,English,darker blue
39337,0,equal/far,English,rust
39338,1,closer/close,English,lighter purple
39339,0,closer/close,English,mauve
39340,0,equal/far,English,green
39341,0,further/split,English,rose
39342,0,closer/close,English,grayish
39343,0,closer/close,English,pea green
39344,0,closer/close,English,sage green
39345,0,closer/close,English,Is that gray green?
39346,0,closer/close,English,yup :)
39347,0,further/split,English,bright green
39348,0,further/split,English,purple
39349,0,further/split,English,yikes
39350,0,further/split,English,Hah.
39351,0,further/split,English,not the brightest pink
39352,0,further/split,English,I was praying you'd say 'gray'
39353,0,equal/far,English,hahaha
39354,0,equal/far,English,green
39355,0,closer/close,English,purple
39356,0,closer/close,English,Purple or Blue-Purple?
39357,0,closer/close,English,purple
39358,0,equal/far,English,orange
39359,0,closer/close,English,Rule out the lemon-green
39360,0,closer/close,English,not pea green and not fluorescent green
39361,0,equal/far,English,gray blue
39362,0,closer/close,English,bright green not the yellow green
39363,1,further/split,English,softer purple
39364,0,equal/far,English,rust gold
39365,0,closer/close,English,Browner weird-green?
39366,0,closer/close,English,Less-brown weird-green?
39367,0,closer/close,English,not the blue green
39368,0,equal/far,English,sorry
39369,0,equal/far,English,gray
39370,0,equal/far,English,S'all good. Just a penny.
39371,0,equal/far,English,true  purple
39372,0,further/split,English,brightest blue
39373,0,further/split,English,gray
39374,0,closer/close,English,brown not gray
39375,1,closer/close,English,brighter purple
39376,0,closer/close,English,true gray
39377,0,equal/far,English,yikes purple
39378,1,closer/close,English,purple not the softer one
39379,0,closer/close,English,Which would you say?
39380,0,closer/close,English,The rich is very blue-purple
39381,0,further/split,English,Bam.
39382,0,further/split,English,yay
39383,1,further/split,English,deeper green
39384,0,further/split,English,drops the mic :)
39385,0,further/split,English,blue green
39386,1,closer/close,English,not the pea green or the bluer one
39387,0,equal/far,English,blue
39388,0,further/split,English,purple
39389,0,equal/far,English,greeny gold
39390,0,equal/far,English,fushia not purple or green
39391,0,further/split,English,gray
39392,0,further/split,English,fushia
39393,1,further/split,English,Is that the More or Less Neon Pink?
39394,0,further/split,English,brightest pink
39395,0,further/split,English,purple
39396,0,closer/close,English,goldish brown not green
39397,0,equal/far,English,Urk.
39398,0,equal/far,English,gold
39399,0,further/split,English,green
39400,0,closer/close,English,muddy green
39401,0,equal/far,English,brightest green
39402,0,equal/far,English,Back on track.
39403,0,equal/far,English,bright blue
39404,1,further/split,English,darker green
39405,0,equal/far,English,gold
39406,0,equal/far,English,green
39407,0,further/split,English,purple gray
39408,0,further/split,English,Pleasure workin' with ya!
39409,0,closer/close,English,green
39410,0,closer/close,English,bright purple
39411,0,further/split,English,bright blue
39412,0,equal/far,English,dark blue
39413,0,closer/close,English,green
39414,0,equal/far,English,purple
39415,0,equal/far,English,brown
39416,0,equal/far,English,hot pink
39417,0,further/split,English,bright green
39418,0,further/split,English,green
39419,1,further/split,English,"grey pruple, more purple than grey"
39420,0,closer/close,English,bright purple. REALLY bright
39421,0,closer/close,English,tanish green
39422,0,equal/far,English,grey/purple
39423,0,equal/far,English,orange
39424,0,further/split,English,bright purple
39425,0,equal/far,English,brown
39426,0,further/split,English,yellow
39427,0,closer/close,English,the pink that isn't the same
39428,0,equal/far,English,red
39429,0,equal/far,English,grey/green
39430,0,equal/far,English,blue/grey
39431,0,further/split,English,dark blue
39432,0,further/split,English,grey purple
39433,0,closer/close,English,"grey blue, not the two grey purple ones"
39434,0,closer/close,English,"bright pruple, not the faded one"
39435,0,closer/close,English,"green grey, not brown, not blue grey"
39436,0,further/split,English,"green, not teal"
39437,0,equal/far,English,"pink, not faded"
39438,0,further/split,English,purple
39439,0,equal/far,English,grey
39440,0,further/split,English,"yellow orange, not faded yellow"
39441,0,closer/close,English,"the deep, true pruple, not they grey one, not the pink one"
39442,0,closer/close,English,brown
39443,0,closer/close,English,brown/grey
39444,0,closer/close,English,"that blueish green, not the bright one, not the faded one"
39445,0,further/split,English,purple/grey
39446,0,further/split,English,faded green
39447,0,closer/close,English,blue
39448,0,equal/far,English,green
39449,0,equal/far,English,yellow
39450,0,equal/far,English,pink
39451,0,closer/close,English,"purple, not blue, not faded purple"
39452,0,closer/close,English,"grey/brown pruple, idk what that color even is anymore."
39453,0,closer/close,English,"tanish/brown, not the purpleish/browns"
39454,0,further/split,English,jesus
39455,0,further/split,English,you got a 50/50 here buddy
39456,1,further/split,English,it's blue. slightly darker
39457,0,further/split,English,got it
39458,0,further/split,English,brown
39459,0,further/split,English,brown/grey
39460,1,closer/close,English,that darker green
39461,0,further/split,English,orange/brown
39462,0,equal/far,English,purple
39463,0,equal/far,English,pink
39464,0,closer/close,English,hi there
39465,0,closer/close,English,hello
39466,0,closer/close,English,do you have clues for me
39467,0,closer/close,English,"yes, the color of Barney the dinosaur"
39468,0,equal/far,English,ok
39469,0,equal/far,English,the color of Barney the dinosaur again
39470,0,further/split,English,barney?
39471,0,further/split,English,"no, not barney and not the color of the sky on a clear day"
39472,0,closer/close,English,hi
39473,0,closer/close,English,color of the rain clouds
39474,0,closer/close,English,don't match my colors on this side another clue please
39475,0,closer/close,English,the one that is the darkest
39476,0,equal/far,English,color of a grape or barney
39477,0,further/split,English,barney again
39478,0,further/split,English,not the girly color
39479,0,equal/far,English,the one that looks the blandest
39480,0,further/split,English,that was a good clue
39481,0,further/split,English,hello
39482,0,further/split,English,the ugliest color
39483,0,closer/close,English,this one is tough
39484,0,closer/close,English,light dark or middle tones?
39485,0,closer/close,English,the color that is the shade in the middle of the others
39486,0,closer/close,English,grass color
39487,0,further/split,English,not barney...and the brightest of the other two
39488,0,closer/close,English,they are hard to disquinish too
39489,0,closer/close,English,yes...they are
39490,0,closer/close,English,not the one that is totally different...but the blandest of the remaining two
39491,0,closer/close,English,the one most unlike the others
39492,0,closer/close,English,not the one that is most different....and the blandest of the remaining ones
39493,1,closer/close,English,they just keep getting better
39494,0,closer/close,English,almost like barney
39495,0,closer/close,English,like a light barney
39496,0,closer/close,English,almost close to being half way
39497,0,closer/close,English,the blandest of the three
39498,0,closer/close,English,not the blandest...not the brightest
39499,0,closer/close,English,not the one that is different from the others...but the blandest of the others
39500,0,further/split,English,not the one that is different
39501,0,further/split,English,but the one that is the blandest
39502,0,equal/far,English,tree leaf
39503,0,closer/close,English,one most unlike grass
39504,0,closer/close,English,grass color but dull color
39505,0,equal/far,English,pumpkin
39506,0,closer/close,English,most unlike barney
39507,0,further/split,English,color on the American flag
39508,0,further/split,English,barney
39509,0,equal/far,English,blandest
39510,0,equal/far,English,blandest again
39511,0,further/split,English,not barney....
39512,0,further/split,English,not grass color
39513,0,further/split,English,grape color
39514,0,further/split,English,blandest of the pumpkin color
39515,0,closer/close,English,most unlike the other two
39516,0,equal/far,English,sky color before rain
39517,0,further/split,English,american flag color
39518,0,equal/far,English,pumpkin
39519,0,equal/far,English,pumpkin
39520,0,closer/close,English,blandest
39521,0,equal/far,English,american flag color
39522,0,equal/far,English,pumpkin
39523,0,equal/far,English,blandest
39524,0,further/split,English,blandest again
39525,0,equal/far,English,grass color
39526,0,equal/far,English,grass color
39527,0,further/split,English,not grass...but the brightest
39528,0,equal/far,English,grass
39529,0,further/split,English,not grape....but american flag color
39530,0,further/split,English,grass
39531,0,equal/far,English,closest to barney
39532,1,further/split,English,not barney...but brighter than the others
39533,0,closer/close,English,gray
39534,0,further/split,English,not pea green
39535,0,further/split,English,brown
39536,0,further/split,English,red purple
39537,0,equal/far,English,brown
39538,0,equal/far,English,red
39539,0,closer/close,English,"green, middel tone"
39540,0,closer/close,English,blueish
