gameid,epochTime,roundNum,sender,contents
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903410293,3,演说者,请点击绿色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903480156,4,演说者,请点击粉红色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903512128,5,演说者,请点击绿色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903547739,6,演说者,请点击粉红色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903697915,7,演说者,请点击布朗
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903746506,8,演说者,请点击灰色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903775177,9,演说者,请点击蓝灰色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903837828,10,演说者,请点击紫色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903870317,11,演说者,请点击橙色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903908324,12,演说者,请点击粉红色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903949107,13,演说者,请点击粉红色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903976473,14,演说者,请点击灰色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903988399,15,演说者,请点击灰色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502903997512,16,演说者,请点击灰色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502904017880,17,演说者,请点击灰色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502904085264,18,演说者,请点击青色
4738-2c1092b5-9c47-4d59-b0c0-68a02a55a810,1502904108509,19,演说者,请点击绿色
9822-185db7df-8945-4c9e-892f-a06fa847c7ab,1502907627578,1,演说者,演讲人：紫色
9822-185db7df-8945-4c9e-892f-a06fa847c7ab,1502907678896,2,演说者,演讲者：蓟
9822-185db7df-8945-4c9e-892f-a06fa847c7ab,1502907849300,3,演说者,寻找：深紫色
9822-185db7df-8945-4c9e-892f-a06fa847c7ab,1502907890081,4,演说者,查找：黄色
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502911747987,1,演说者,你好
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502911897960,1,演说者,点击海蓝宝石
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502911951457,2,演说者,点击天蓝色
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912013920,3,演说者,点击黄色
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912039894,4,演说者,点击红色
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912053033,5,演说者,点击红色
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912076120,6,演说者,点击青色
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912109287,7,演说者,click on blue
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912139371,7,演说者,点击蓝色
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912160672,8,演说者,点击青色
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912179638,9,演说者,点击蓝色
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912220804,10,演说者,点击玉米饼
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912235655,11,演说者,点击玉米饼
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912252392,12,演说者,点击玉米饼
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912268036,13,演说者,点击玉米饼
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912330633,14,演说者,点击兰花
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912349703,15,演说者,点击兰花
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912370232,16,演说者,点击蓝色
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912414185,17,演说者,点击绿色
0128-c3a68cdf-e7e1-4554-a350-17a66cc9dd4f,1502912440403,18,演说者,点击蓝色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914055952,1,演说者,请尽我所能发送你的颜色名称，你只是匹配所有这些颜色。
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914078140,1,倾听者,好的，先生
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914092440,1,演说者,当然
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914109504,1,演说者,灰色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914129386,2,演说者,黄色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914182376,3,演说者,粉
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914196641,4,演说者,黄色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914213379,5,演说者,绿色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914238418,6,演说者,蓝色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914255820,7,演说者,灰色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914272770,8,演说者,蓝色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914296536,9,演说者,紫色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914317796,10,演说者,橙子
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914340230,11,演说者,灰色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914356207,12,演说者,绿色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914370069,13,演说者,蓝色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914390741,14,演说者,绿色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914408519,15,演说者,蓝色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914425150,16,演说者,红
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914441689,17,演说者,灰色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914468331,18,演说者,紫色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914497285,19,演说者,粉
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914517371,20,演说者,绿色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914534496,21,演说者,粉
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914548572,22,演说者,粉
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914564671,23,演说者,绿色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914581671,24,演说者,黄色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914598948,25,演说者,蓝色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914613773,26,演说者,黄色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914635584,27,演说者,紫色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914650370,28,演说者,绿色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914667384,29,演说者,橙子
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914689284,30,演说者,粉
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914706481,31,演说者,绿色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914722368,32,演说者,灰色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914746357,33,演说者,黄色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914765903,34,演说者,灰色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914788913,35,演说者,蓝色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914806262,36,演说者,灰色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914827672,37,演说者,灰色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914846974,38,演说者,蓝色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914862513,39,演说者,黄色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914888993,40,演说者,粉
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914919019,41,演说者,灰色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914952445,42,演说者,海洋
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914971935,43,演说者,橙子
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502914988873,44,演说者,绿色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502915021358,45,演说者,橙子
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502915037556,46,演说者,蓝色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502915055342,47,演说者,粉
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502915072438,48,演说者,绿色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502915094744,49,演说者,灰色
2466-8534cbb0-851f-4a9d-a907-ee8890aa54e7,1502915118002,50,演说者,橙子
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502921750579,1,倾听者"""橙" 天 ?
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502921832977,1,倾听者"""個是灰" 之後是橙後一個是天色? 1 2 是3?
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922110951,1,演说者,灰
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922158133,2,演说者,有点绿色的灰
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922170476,3,演说者,黄
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922200502,4,演说者,一个是浅紫色 一个是艳紫色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922208749,4,演说者,剩下的那个色就是要选的
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922224397,5,演说者,黄
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922236280,5,倾听者,較光那個?
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922248373,5,演说者,暗黄色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922260255,6,演说者,蓝
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922268032,7,演说者,蓝
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922281572,8,演说者,艳紫色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922288153,8,演说者,最深的那个紫色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922308397,9,演说者,黄
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922321555,10,演说者,蓝
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922338039,10,倾听者,全都是蓝啊!
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922352869,10,演说者,纯蓝色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922367638,10,倾听者,較淺還是較深色有否帶灰?
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922369086,10,演说者,最深色的
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922386403,10,倾听者,是否帶灰?
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922389898,10,演说者,不带
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922400497,11,演说者,蓝色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922422438,12,倾听者,紅紫還是草色?
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922424373,12,演说者,桃红色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922438397,13,演说者,黄
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922447077,14,演说者,灰
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922473469,15,演说者,有点蓝色的灰
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922474120,15,倾听者,是否蓝色多些是紅多些?
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922491491,16,演说者,浅的紫色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922501769,16,演说者,有点灰的
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922510817,17,演说者,绿色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922536833,18,演说者,2个绿色都差不多一样
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922553146,18,演说者,比较深的绿色吧
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922554641,18,倾听者,我看是一樣的
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922566919,19,演说者,灰紫色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922584405,20,演说者,有点绿的黄色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922603498,21,演说者,有点灰的蓝色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922633840,22,演说者,黄色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922649112,23,演说者,有点黄的灰色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922659327,24,演说者,绿色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922666486,25,演说者,绿色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922677572,26,演说者,皮肤黄色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922686697,27,演说者,灰
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922698433,28,演说者,艳红
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922718031,29,演说者,浅绿色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922726697,30,演说者,红
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922744064,31,演说者,有点绿色的蓝色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922754982,32,演说者,灰
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922763444,33,演说者,灰
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922773823,34,演说者,紫色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922785544,35,演说者,纯蓝色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922801152,36,演说者,皮肤色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922819192,37,演说者,有点紫色的灰色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922832587,38,演说者,紫色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922838142,38,演说者,艳的
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922845116,39,演说者,绿色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922860039,40,演说者,粉红
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922866880,41,演说者,黄
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922880415,42,演说者,有点绿色的黄色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922894078,43,演说者,皮肤
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922905118,44,演说者,有点黄的
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922923324,45,演说者,有点紫色的灰
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922937358,46,演说者,紫色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922950947,47,演说者,灰
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922958538,48,演说者,灰
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922976661,49,演说者,有点紫色的皮肤色
1396-0de83f0a-b53c-4af4-a212-128d6ec94332,1502922987104,50,演说者,绿
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502934665199,1,倾听者,请描述
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502934741127,2,倾听者,请描述
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502934785094,3,倾听者,请描述！
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502934865086,4,倾听者,请描述
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502934922267,5,演说者,l紫色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502934926311,5,倾听者,哪一个
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502934929356,5,演说者,紫色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502934945959,6,演说者,蓝色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502934956630,7,演说者,猪肝色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502934997964,8,倾听者,请描述@
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502934998941,8,倾听者,@
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935001612,8,倾听者,！
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935005622,8,演说者,深绿
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935031038,9,演说者,最亮的绿色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935075016,10,演说者,黄色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935084842,11,演说者,黄色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935103220,12,演说者,紫色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935120466,13,演说者,灰色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935144435,14,演说者,黄色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935188730,15,演说者,黄色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935219591,16,演说者,最不像红色的那个
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935234383,17,演说者,蓝色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935245455,18,演说者,橙
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935253464,19,演说者,紫色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935274682,20,演说者,蓝绿色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935297746,21,演说者,最亮的绿色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935315850,22,演说者,最亮的粉红
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935325248,23,演说者,红色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935334038,24,演说者,土黄色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935359563,25,演说者,紫色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935419550,26,演说者,不是蓝色和红色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935443195,27,演说者,红色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935466022,28,演说者,草绿色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935506353,29,演说者,蓝色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935566553,30,倾听者,？
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935600157,30,演说者,暗红色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935624449,31,演说者,草绿色，不亮
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935653509,32,演说者,蓝色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935681533,33,演说者,淡蓝色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935725716,34,演说者,蓝灰色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935745871,35,倾听者,？
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935771610,35,演说者,浅咖啡色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935826061,36,演说者,黄色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935879664,37,演说者,绿色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935889944,38,演说者,黄色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935922634,39,演说者,橙色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935934298,40,演说者,淡黄色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502935960618,41,演说者,最不像红色的那个
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502936001140,42,演说者,不亮的橙色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502936027936,43,演说者,土黄色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502936045770,44,演说者,紫色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502936068771,45,演说者,紫色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502936085220,46,演说者,紫色偏蓝
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502936100267,47,演说者,蓝色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502936109449,48,演说者,绿色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502936165090,49,演说者,最亮的绿色
4107-d91501a0-5c54-4bb2-a3a1-64f2ef6d4422,1502936175235,50,演说者,绿色
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502967864665,1,演说者,你好
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502967869871,1,倾听者,你好
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502967873914,1,倾听者,请描述颜色
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502967876317,1,演说者,蓝色
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502967896044,2,演说者,其中唯一带红的
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502967913793,3,演说者,最亮的
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502967925074,3,倾听者,请说出颜色的名字
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502967934189,3,演说者,最亮最浅 浅蓝？
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502967957939,4,演说者,青色
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502967973371,5,演说者,刚刚的浅蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968013669,6,演说者,较亮的青
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968047727,7,演说者,不是最亮也不是最暗淡的青
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968066324,8,演说者,粉红
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968090210,9,演说者,灰
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968112302,10,演说者,其中比较浅的紫
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968137265,11,演说者,蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968150743,12,演说者,土黄
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968164833,13,演说者,紫
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968178426,14,演说者,刚刚那个紫色
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968187211,15,演说者,青
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968233322,16,演说者,粉中较暗的
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968254698,17,演说者,带青
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968278214,17,倾听者,浅黄？深黄？
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968302941,17,演说者,有黄吗？
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968305984,17,演说者,比较浅的
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968316101,18,演说者,桃红
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968342552,19,演说者,深蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968351667,20,演说者,深蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968381939,21,演说者,橘色
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968422161,22,演说者,深紫
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968438149,23,演说者,浅蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968487608,24,演说者,带灰的紫
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968527479,25,演说者,不是最暗或最亮的
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968549121,26,演说者,粉紫
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968588439,27,演说者,灰紫
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968613300,28,演说者,青
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968643785,29,演说者,最亮的青 不带蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968698022,30,演说者,带灰的蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968738537,31,演说者,最暗淡的
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968754886,32,演说者,较深的灰
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968773167,33,演说者,灰
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968838205,33,演说者,有问题吗？
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968857522,34,演说者,蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968874795,35,演说者,带蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502968940153,36,演说者,蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969021821,37,演说者,带青？
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969059797,38,演说者,橘色
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969096131,39,演说者,较深的青
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969153062,40,演说者,紫蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969203526,41,演说者,带灰 比较暗沉的
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969215229,41,演说者,比较暗沉的蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969244117,42,演说者,青
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969291509,43,演说者,青色
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969318961,43,倾听者,深浅？
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969323717,43,演说者,一般彩色盘上最普通的青
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969329913,43,演说者,浅青
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969344248,43,演说者,不是最亮或最暗
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969470605,44,演说者,带土色系
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969481378,44,演说者,较黄一些
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969547849,45,演说者,蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969581203,46,演说者,蓝
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969644997,47,演说者,较暗的红
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969680449,48,演说者,红
3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690,1502969728053,49,演说者,粉红
